Datum: 03.12.2015 06:02
_KM.M____   RK1-i    RYCH   SL_D1   SP_D1   SK_D2   K70-i   PKcel   ZKS_%   ZKS_b   VK_D2   VL_D1   VP_D1
000.03150    0.37   33.40    0.47   -0.18   -0.19    0.06    3.07   12.83    1.50    0.88   -0.08    0.53
000.03175    0.53   33.40    0.45   -0.24   -0.16    0.07    2.80   11.67    1.50    0.91   -0.12    0.65
000.032      0.59   33.40    0.40   -0.23   -0.14    0.07    2.72   10.50    1.50    0.94   -0.12    0.77
000.03225    0.57   33.40    0.32   -0.16   -0.11    0.07    2.69    9.17    3.00    0.96   -0.08    0.89
000.03250    0.48   33.40    0.24   -0.05   -0.09    0.07    2.61    8.00    3.00    0.99   -0.01    0.99
000.03275    0.30   33.40    0.16    0.08   -0.06    0.07    2.61    6.92    3.00    1.01    0.05    1.04
000.033      0.06   33.40    0.13    0.20   -0.03    0.07    2.61    5.67    3.00    1.02    0.09    1.03
000.03325   -0.09   33.40    0.12    0.29    0.00    0.07    2.59    4.42    3.00    1.04    0.09    0.98
000.03350   -0.22   33.40    0.15    0.37    0.01    0.07    2.50    3.29    9.00    1.05    0.06    0.92
000.03375   -0.28   33.40    0.18    0.42    0.04    0.08    2.42    3.06   10.50    1.06    0.00    0.88
000.034     -0.32   33.40    0.20    0.46    0.07    0.08    2.33    3.15   10.50    1.06   -0.05    0.87
000.03425   -0.31   33.40    0.18    0.51    0.10    0.08    2.28    3.33   12.00    1.06   -0.06    0.91
000.03450   -0.32   33.40    0.17    0.58    0.13    0.08    2.31    3.57   12.00    1.06   -0.06    0.98
000.03475   -0.38   33.40    0.14    0.67    0.16    0.08    2.37    4.17    3.00    1.06   -0.01    1.03
000.035     -0.49   33.40    0.11    0.79    0.20    0.08    2.40    5.42    3.00    1.05    0.05    1.06
000.03525   -0.62   33.40    0.07    0.92    0.23    0.08    2.54    6.67    3.00    1.04    0.13    1.05
000.03550   -0.76   33.40    0.03    1.04    0.26    0.08    2.67    7.67    3.00    1.02    0.21    1.03
000.03575   -0.93   33.40   -0.00    1.12    0.29    0.09    2.81    8.50    3.00    1.00    0.32    1.00
000.036     -1.04   33.40   -0.02    1.14    0.32    0.09    2.95    9.08    3.00    0.98    0.44    0.98
000.03625   -1.01   33.40    0.03    1.09    0.35    0.09    3.02    9.33    3.00    0.96    0.57    0.97
000.03650   -0.88   33.40    0.14    1.00    0.38    0.09    3.15   10.67    1.50    0.93    0.70    0.94
000.03675   -0.68   33.40    0.31    0.89    0.41    0.09    3.27   10.17    1.50    0.90    0.80    0.89
000.037     -0.41   33.40    0.48    0.78    0.44    0.09    3.34    9.33    1.50    0.87    0.86    0.78
000.03725   -0.16   33.20    0.63    0.70    0.47    0.09    3.40    8.33    1.50    0.83    0.88    0.64
000.03750    0.03   33.20    0.72    0.67    0.50    0.09    3.55    7.00    1.50    0.80    0.89    0.51
000.03775    0.15   33.20    0.76    0.68    0.52    0.10    3.71    5.67    1.50    0.76    0.87    0.40
000.038      0.18   33.20    0.77    0.68    0.55    0.10    3.73    4.84    6.00    0.71    0.82    0.31
000.03825    0.19   33.20    0.77    0.64    0.58    0.10    3.70    4.22    6.00    0.67    0.73    0.21
000.03850    0.34   33.20    0.77    0.54    0.60    0.10    3.76    3.71    7.50    0.62    0.56    0.07
000.03875    0.45   33.20    0.77    0.37    0.63    0.10    3.73    3.42    9.00    0.57    0.27   -0.19
000.039      0.65   33.20    0.74    0.14    0.65    0.10    3.72    3.47    9.00    0.52   -0.15   -0.57
000.03925    0.87   33.20    0.66   -0.10    0.67    0.10    3.65    3.38    9.00    0.47   -0.66   -1.05
000.03950    1.06   33.20    0.54   -0.30    0.70    0.10    3.59    3.27   10.50    0.41   -1.23   -1.61
000.03975    1.10   33.20    0.39   -0.45    0.72    0.11    3.51    3.19   10.50    0.36   -1.76   -2.13
000.040      1.09   33.20    0.22   -0.53    0.74    0.11    3.55    3.33   12.00    0.30   -2.18   -2.54
000.04025    1.03   33.20    0.05   -0.57    0.75    0.11    3.56    3.52   13.50    0.25   -2.41   -2.78
000.04050    0.92   33.20   -0.09   -0.60    0.77    0.11    3.57    3.78   13.50    0.19   -2.44   -2.82
000.04075    0.81   33.20   -0.22   -0.63    0.79    0.11    3.52    3.96   13.50    0.13   -2.28   -2.67
000.041      0.70   33.20   -0.34   -0.67    0.80    0.11    3.48    4.11   13.50    0.07   -1.98   -2.37
000.04125    0.64   33.20   -0.44   -0.70    0.82    0.11    3.46    4.04   13.50    0.02   -1.60   -1.97
000.04150    0.57   33.20   -0.54   -0.73    0.83    0.11    3.30    3.93   13.50   -0.03   -1.20   -1.53
000.04175    0.50   33.20   -0.61   -0.74    0.84    0.11    3.29    3.67   13.50   -0.09   -0.83   -1.09
000.042      0.44   33.20   -0.65   -0.72    0.85    0.11    3.29    3.26   13.50   -0.15   -0.51   -0.68
000.04225    0.40   33.20   -0.66   -0.69    0.86    0.12    3.16    2.78   13.50   -0.20   -0.24   -0.33
