_KM.M____   RK1-i    RYCH   SL_D1   SP_D1   SK_D2   K70-i   PKcel   ZKS_%   ZKS_b   VK_D2   VL_D1   VP_D1
000.002      2.03   33.20    2.00    1.82    0.00   -0.31    1.55    0.00    1.50    0.00    0.34    0.05
000.00225    2.22   33.20    2.32    1.94    0.00   -0.31    1.14    0.00    1.50    0.00   -0.10   -0.33
000.00250    2.41   33.20    2.64    2.00    0.00   -0.30    0.69    0.00    1.50    0.00   -0.59   -0.59
000.00275    2.63   33.20    2.91    1.99    0.00   -0.30    0.10    0.00    1.50    0.00   -1.08   -0.72
000.003      2.86   33.20    3.06    1.93    0.00   -0.30   -0.75    0.00    1.50    0.00   -1.51   -0.73
000.00325    3.02   33.20    3.07    1.83    0.00   -0.30   -1.12   28.42    3.00    0.00   -1.83   -0.64
000.00350    3.06   33.20    2.98    1.72    0.00   -0.30   -1.71   29.58    3.00    0.00   -2.02   -0.51
000.00375    3.06   33.20    2.85    1.63    0.00   -0.30   -1.79   26.42    3.00    0.00   -2.11   -0.36
000.004      3.05   33.20    2.73    1.57    0.00   -0.30   -1.69   22.67    3.00    0.00   -2.16   -0.24
000.00425    2.97   33.20    2.64    1.54    0.00   -0.30   -1.89   18.17    4.50    0.00   -2.21   -0.16
000.00450    2.92   33.20    2.56    1.52    0.00   -0.30   -2.14   28.08    3.00    0.00   -2.30   -0.12
000.00475    2.89   33.20    2.45    1.46    0.00   -0.29   -1.94   23.75    3.00    0.00   -2.41   -0.11
000.005      2.84   33.20    2.27    1.34    0.00   -0.29   -2.09   19.25    3.00    0.00   -2.48   -0.12
000.00525    2.78   33.20    2.05    1.16    0.00   -0.29   -2.07   14.75    3.00    0.00   -2.46   -0.15
000.00550    2.72   33.20    1.83    0.94    0.00   -0.29   -2.12   11.28    4.50    0.00   -2.32   -0.18
000.00575    2.68   33.20    1.63    0.71    0.00   -0.29   -1.99    8.00    4.50    0.00   -2.08   -0.22
000.006      2.70   33.20    1.45    0.48    0.00   -0.29   -2.12    9.22    6.00    0.00   -1.76   -0.26
000.00625    2.74   33.20    1.24    0.26    0.00   -0.28   -1.98    8.18    9.00    0.00   -1.42   -0.30
000.00650    2.69   33.20    0.98    0.08    0.00   -0.28   -1.82    9.58    3.00    0.00   -1.12   -0.33
000.00675    2.44   33.20    0.65   -0.08    0.00   -0.28   -1.72   11.00    3.00    0.00   -0.90   -0.37
000.007      2.17   33.20    0.28   -0.22    0.00   -0.28   -1.49   12.00    3.00    0.00   -0.74   -0.39
000.00725    1.77   33.20   -0.09   -0.33    0.00   -0.28   -1.15   12.58    3.00    0.00   -0.64   -0.41
000.00750    1.35   33.20   -0.43   -0.41    0.00   -0.28   -1.10   13.33    3.00    0.00   -0.57   -0.42
000.00775    0.93   33.20   -0.71   -0.44    0.00   -0.27   -1.10   13.33    3.00    0.00   -0.51   -0.42
000.008      0.68   33.20   -0.93   -0.41    0.00   -0.27   -0.82   14.17    1.50    0.00   -0.45   -0.44
000.00825    0.36   33.20   -1.09   -0.34    0.00   -0.27   -0.76   13.83    1.50    0.00   -0.42   -0.48
000.00850    0.16   33.20   -1.19   -0.24    0.00   -0.27   -0.56   13.00    1.50    0.00   -0.44   -0.57
000.00875   -0.06   33.20   -1.23   -0.13    0.00   -0.27   -0.37   12.17    1.50    0.00   -0.47   -0.69
000.009     -0.21   33.20   -1.19   -0.04    0.00   -0.26   -0.34   10.83    1.50    0.00   -0.49   -0.84
000.00925   -0.28   33.20   -1.08    0.02    0.00   -0.26   -0.24    9.50    1.50    0.00   -0.46   -0.99
000.00950   -0.28   33.20   -0.93    0.04    0.00   -0.26   -0.07    8.62    7.50    0.00   -0.38   -1.13
000.00975   -0.24   33.20   -0.76    0.01    0.00   -0.26    0.01    8.29    7.50    0.00   -0.24   -1.26
000.010     -0.11   33.20   -0.63   -0.07    0.00   -0.25    0.12    7.57    7.50    0.00   -0.07   -1.34
000.01025    0.08   33.20   -0.56   -0.19    0.00   -0.25    0.19    6.81    7.50    0.00    0.08   -1.37
000.01050    0.18   33.20   -0.57   -0.34    0.00   -0.25    0.11    6.60   15.00    0.00    0.19   -1.36
000.01075    0.23   33.20   -0.62   -0.48    0.00   -0.25   -0.03    5.33    9.00    0.00    0.24   -1.30
000.011      0.26   33.20   -0.68   -0.59    0.00   -0.24    0.00    5.01   10.50    0.00    0.26   -1.19
000.01125    0.23   33.20   -0.70   -0.62    0.00   -0.24    0.00    5.24   12.00    0.00    0.25   -1.06
000.01150    0.13   33.20   -0.70   -0.60    0.00   -0.24   -0.10    5.40   12.00    0.00    0.23   -0.93
000.01175    0.03   33.20   -0.67   -0.52    0.00   -0.24   -0.14    5.96   13.50    0.00    0.21   -0.82
000.012     -0.04   33.20   -0.62   -0.43    0.00   -0.23   -0.18    6.41   13.50    0.00    0.16   -0.76
000.01225   -0.06   33.20   -0.53   -0.33    0.71   -0.23   -0.24    6.67   13.50   -0.57    0.06   -0.76
000.01250    0.01   33.20   -0.41   -0.28    0.76   -0.23   -0.11    6.67   13.50   -0.58   -0.06   -0.83
000.01275    0.14   33.20   -0.24   -0.27    0.80   -0.23   -0.08    6.73   15.00   -0.58   -0.23   -0.93
000.013      0.36   33.20   -0.01   -0.30    0.84   -0.22   -0.11    6.87   15.00   -0.59   -0.39   -1.05
000.01325    0.61   33.20    0.24   -0.34    0.88   -0.22   -0.06    6.77   15.00   -0.59   -0.52   -1.16
000.01350    0.89   33.20    0.46   -0.38    0.91   -0.22   -0.13    6.94   16.50   -0.60   -0.61   -1.25
000.01375    1.13   33.20    0.60   -0.40    0.94   -0.22   -0.20    7.15   16.50   -0.60   -0.63   -1.29
000.014      1.23   33.20    0.62   -0.40    0.96   -0.21   -0.29    7.53   18.00   -0.60   -0.60   -1.30
000.01425    1.19   33.20    0.52   -0.38    0.99   -0.21   -0.32    7.94   18.00   -0.61   -0.55   -1.26
000.01450    1.05   33.20    0.35   -0.37    1.01   -0.21   -0.46    8.28   18.00   -0.60   -0.50   -1.18
000.01475    0.82   33.20    0.16   -0.36    1.02   -0.21   -0.48    8.42   18.00   -0.60   -0.45   -1.06
000.015      0.52   33.30    0.01   -0.37    1.04   -0.20   -0.60    8.53   18.00   -0.60   -0.40   -0.89
000.01525    0.29   33.30   -0.09   -0.35    1.05   -0.20   -0.74    8.39   18.00   -0.59   -0.35   -0.68
000.01550    0.08   33.30   -0.17   -0.31    1.05   -0.20   -0.73    8.19   18.00   -0.59   -0.30   -0.46
000.01575   -0.13   33.30   -0.25   -0.20    1.06   -0.19   -0.73    7.92   18.00   -0.58   -0.25   -0.26
000.016     -0.34   33.30   -0.36   -0.05    1.06   -0.19   -0.83    7.53   18.00   -0.57   -0.22   -0.08
000.01625   -0.55   33.30   -0.49    0.12    1.06   -0.19   -0.77    6.97   18.00   -0.56   -0.21    0.06
000.01650   -0.85   33.30   -0.62    0.29    1.06   -0.19   -0.72    6.22   18.00   -0.54   -0.24    0.15
000.01675   -1.07   33.30   -0.71    0.39    1.05   -0.18   -0.84    5.55   16.50   -0.52   -0.28    0.21
000.017     -1.17   33.30   -0.73    0.44    1.04   -0.18   -0.81    5.03   16.50   -0.51   -0.32    0.24
000.01725   -1.25   33.30   -0.66    0.42    1.03   -0.18   -0.80    4.37   15.00   -0.49   -0.32    0.24
000.01750   -1.20   33.30   -0.52    0.37    1.02   -0.18   -0.77    4.41   13.50   -0.46   -0.28    0.24
000.01775   -1.01   33.30   -0.35    0.28    1.00   -0.17   -0.70    4.92    3.00   -0.44   -0.19    0.23
000.018     -0.78   33.30   -0.18    0.17    0.99   -0.17   -0.56    5.42    3.00   -0.41   -0.07    0.22
000.01825   -0.55   33.30   -0.03    0.04    0.97   -0.17   -0.50    5.83    3.00   -0.38    0.06    0.22
000.01850   -0.27   33.30    0.09   -0.09    0.95   -0.16   -0.39    5.92    3.00   -0.35    0.20    0.24
000.01875   -0.02   33.30    0.17   -0.22    0.93   -0.16   -0.28    5.83    3.00   -0.32    0.33    0.28
000.019      0.16   33.30    0.25   -0.31    0.90   -0.16   -0.10    6.13    9.00   -0.29    0.45    0.35
000.01925    0.30   33.30    0.30   -0.33    0.88   -0.16   -0.20    6.89    9.00   -0.25    0.53    0.45
000.01950    0.39   33.30    0.35   -0.28    0.85   -0.15   -0.02    7.60    9.00   -0.21    0.59    0.57
000.01975    0.36   33.30    0.37   -0.19    0.83   -0.15   -0.01    8.10    7.50   -0.17    0.62    0.70
000.020      0.31   33.30    0.34   -0.06    0.80   -0.15   -0.06    8.67    7.50   -0.13    0.63    0.82
000.02025    0.22   33.30    0.24    0.06    0.77   -0.14   -0.09    9.10    7.50   -0.09    0.61    0.91
000.02050    0.05   33.30    0.09    0.15    0.75   -0.14   -0.01    9.38    7.50   -0.04    0.60    0.97
000.02075   -0.17   33.30   -0.12    0.20    0.72   -0.14    0.06    9.43    7.50    0.00    0.56    0.99
000.021     -0.38   33.30   -0.34    0.22    0.69   -0.14    0.06    9.33    7.50    0.04    0.50    0.95
000.02125   -0.69   33.30   -0.56    0.20    0.66   -0.13    0.17    9.10    7.50    0.09    0.42    0.86
000.02150   -0.96   33.30   -0.74    0.15    0.64   -0.13    0.19    8.62    7.50    0.14    0.35    0.73
000.02175   -1.10   33.30   -0.88    0.08    0.61   -0.13    0.17    8.07    6.00    0.19    0.27    0.57
000.022     -1.21   33.30   -0.98   -0.04    0.58   -0.12    0.30    7.67    3.00    0.25    0.22    0.40
000.02225   -1.25   33.30   -1.02   -0.19    0.55   -0.12    0.33    8.33    3.00    0.30    0.19    0.22
000.02250   -1.19   33.30   -1.04   -0.37    0.53   -0.12    0.49    8.83    3.00    0.35    0.17    0.07
000.02275   -1.05   33.30   -1.03   -0.54    0.50   -0.12    0.60    8.92    3.00    0.41    0.16   -0.07
000.023     -0.90   33.30   -0.99   -0.67    0.48   -0.11    0.71    8.67    3.00    0.46    0.13   -0.18
000.02325   -0.77   33.30   -0.92   -0.75    0.45   -0.11    0.82    8.25    3.00    0.51    0.11   -0.27
000.02350   -0.60   33.30   -0.84   -0.76    0.43   -0.11    0.91    7.58    3.00    0.57    0.10   -0.35
000.02375   -0.47   33.30   -0.72   -0.73    0.41   -0.11    1.00    6.42    3.00    0.62    0.10   -0.40
000.024     -0.38   33.30   -0.55   -0.66    0.39   -0.10    1.24    7.00    1.50    0.68    0.13   -0.43
000.02425   -0.24   33.30   -0.35   -0.58    0.37   -0.10    1.43    4.83    1.50    0.73    0.16   -0.42
000.02450   -0.03   33.30   -0.13   -0.51    0.35   -0.10    1.42    2.84    9.00    0.78    0.20   -0.40
000.02475    0.13   33.30    0.07   -0.45    0.33   -0.10    1.40    3.24    9.00    0.83    0.22   -0.36
000.025      0.29   33.30    0.24   -0.40    0.32   -0.09    1.38    3.64    9.00    0.88    0.22   -0.31
000.02525    0.44   33.30    0.37   -0.35    0.30   -0.09    1.21    5.42    3.00    0.93    0.20   -0.24
000.02550    0.49   33.30    0.47   -0.30    0.29   -0.09    1.13    7.58    3.00    0.98    0.20   -0.18
000.02575    0.52   33.30    0.53   -0.23    0.28   -0.09    1.11    9.33    3.00    1.02    0.20   -0.10
000.026      0.52   33.30    0.57   -0.15    0.27   -0.08    0.90   10.75    3.00    1.06    0.22   -0.00
000.02625    0.47   33.30    0.58   -0.07    0.27   -0.08    0.73   12.00    3.00    1.11    0.25    0.11
000.02650    0.37   33.30    0.57   -0.02    0.26   -0.08    0.52   12.92    3.00    1.15    0.28    0.26
000.02675    0.35   33.30    0.54   -0.03    0.26   -0.08    0.33   14.83    1.50    1.18    0.32    0.43
000.027      0.34   33.30    0.50   -0.08    0.25   -0.07    0.22   14.67    1.50    1.22    0.35    0.62
000.02725    0.36   33.30    0.47   -0.15    0.25   -0.07    0.12   14.33    1.50    1.25    0.38    0.83
000.02750    0.44   33.30    0.46   -0.20    0.25   -0.07   -0.09   13.67    1.50    1.28    0.43    1.05
000.02775    0.53   33.30    0.45   -0.20    0.26   -0.07   -0.24   12.50    1.50    1.31    0.48    1.25
000.028      0.53   33.30    0.45   -0.13    0.26   -0.06   -0.37   11.33    1.50    1.33    0.53    1.42
000.02825    0.45   33.30    0.43   -0.01    0.27   -0.06   -0.49   10.33    1.50    1.35    0.56    1.54
000.02850    0.31   33.30    0.41    0.12    0.27   -0.06   -0.60    9.17    1.50    1.37    0.55    1.60
000.02875    0.09   33.30    0.38    0.24    0.28   -0.06   -0.67    8.00    1.50    1.38    0.49    1.57
000.029     -0.08   33.30    0.34    0.34    0.29   -0.06   -0.75    6.86    7.50    1.39    0.39    1.48
000.02925   -0.24   33.30    0.31    0.39    0.30   -0.05   -0.71    6.05    7.50    1.40    0.26    1.35
000.02950   -0.35   33.30    0.29    0.44    0.32   -0.05   -0.78    5.60    9.00    1.41    0.15    1.21
000.02975   -0.44   33.30    0.27    0.48    0.33   -0.05   -0.84    5.29    9.00    1.41    0.06    1.09
000.030     -0.46   33.30    0.26    0.53    0.34   -0.05   -0.91    4.93   10.50    1.40    0.03    1.03
000.03025   -0.46   33.30    0.24    0.59    0.36   -0.05   -0.94    4.89   10.50    1.40    0.05    1.01
000.03050   -0.50   33.30    0.24    0.68    0.38   -0.04   -0.92    5.04   12.00    1.39    0.11    1.04
000.03075   -0.57   33.30    0.23    0.80    0.40   -0.04   -0.99    5.28   12.00    1.37    0.20    1.10
000.031     -0.65   33.30    0.21    0.95    0.42   -0.04   -0.82    5.44   12.00    1.36    0.30    1.16
000.03125   -0.78   33.30    0.18    1.11    0.44   -0.04   -0.78    5.56   13.50    1.33    0.42    1.20
000.03150   -0.94   33.30    0.17    1.26    0.46   -0.04   -0.79    5.67   13.50    1.31    0.56    1.22
000.03175   -1.04   33.30    0.21    1.35    0.48   -0.04   -0.59    5.83    3.00    1.28    0.69    1.21
000.032     -1.05   33.30    0.31    1.37    0.50   -0.03   -0.39    6.42    3.00    1.25    0.80    1.18
000.03225   -0.94   33.30    0.46    1.30    0.52   -0.03   -0.34    6.58    3.00    1.22    0.86    1.10
000.03250   -0.67   33.30    0.64    1.18    0.54   -0.03   -0.24    6.42    3.00    1.18    0.87    0.99
000.03275   -0.35   33.30    0.80    1.04    0.57   -0.03   -0.22    6.00    3.00    1.14    0.82    0.85
000.033     -0.08   33.30    0.91    0.92    0.59   -0.03   -0.17    6.00    1.50    1.09    0.74    0.68
000.03325    0.12   33.30    0.94    0.85    0.61   -0.03   -0.17    5.17    1.50    1.04    0.64    0.49
000.03350    0.27   33.30    0.92    0.83    0.63   -0.02   -0.09    4.42    3.00    0.99    0.56    0.31
000.03375    0.29   33.30    0.88    0.83    0.66   -0.02   -0.09    3.96    6.00    0.94    0.50    0.14
000.034      0.22   33.30    0.84    0.80    0.68   -0.02   -0.07    3.44    6.00    0.88    0.44   -0.04
000.03425    0.28   33.30    0.81    0.72    0.70   -0.02    0.01    3.11   18.00    0.83    0.32   -0.24
000.03450    0.36   33.30    0.78    0.58    0.72   -0.02    0.20    2.76    9.00    0.76    0.11   -0.50
000.03475    0.44   33.30    0.73    0.38    0.74   -0.02    0.09    2.89    9.00    0.70   -0.24   -0.87
000.035      0.58   33.30    0.63    0.14    0.76   -0.02    0.05    3.07    9.00    0.64   -0.74   -1.33
000.03525    0.76   33.30    0.50   -0.09    0.78   -0.02    0.01    3.07    9.00    0.57   -1.32   -1.87
000.03550    0.87   33.30    0.35   -0.30    0.80   -0.01    0.10    2.98   10.50    0.50   -1.92   -2.44
000.03575    0.93   33.30    0.20   -0.44    0.81   -0.01    0.10    3.02   10.50    0.44   -2.44   -2.95
000.036      0.93   33.30    0.07   -0.53    0.83   -0.01    0.01    2.86   12.00    0.37   -2.83   -3.32
000.03625    0.87   33.30   -0.04   -0.58    0.85   -0.01    0.03    3.02   12.00    0.29   -3.03   -3.51
000.03650    0.77   33.30   -0.16   -0.61    0.86   -0.01   -0.01    3.33   13.50    0.22   -3.06   -3.52
000.03675    0.61   33.30   -0.29   -0.64    0.87   -0.01   -0.02    3.63   13.50    0.15   -2.94   -3.35
000.037      0.43   33.30   -0.45   -0.66    0.89   -0.01   -0.14    3.78   13.50    0.08   -2.69   -3.04
000.03725    0.27   33.30   -0.61   -0.67    0.90   -0.01   -0.20    3.96   13.50    0.01   -2.37   -2.64
000.03750    0.12   33.30   -0.76   -0.68    0.91   -0.01   -0.27    3.93   13.50   -0.05   -2.01   -2.22
000.03775   -0.01   33.30   -0.87   -0.68    0.91   -0.01   -0.29    3.74   13.50   -0.12   -1.62   -1.78
000.038     -0.05   33.30   -0.92   -0.67    0.92   -0.01   -0.30    3.48   13.50   -0.19   -1.21   -1.35
000.03825   -0.04   33.30   -0.92   -0.66    0.92   -0.01   -0.38    3.19   13.50   -0.26   -0.80   -0.94
000.03850   -0.01   33.30   -0.87   -0.65    0.93    0.00   -0.35    2.78   13.50   -0.33   -0.39   -0.56
000.03875    0.07   33.30   -0.80   -0.64    0.93    0.00   -0.30    2.26   13.50   -0.40    0.01   -0.22
000.039      0.18   33.30   -0.73   -0.63    0.93    0.00   -0.25    1.78   13.50   -0.46    0.38    0.09
000.03925    0.24   33.30   -0.65   -0.60    0.93    0.00   -0.19    1.31   12.00   -0.52    0.68    0.32
000.03950    0.28   33.30   -0.60   -0.58    0.93    0.00   -0.15    1.17    3.00   -0.58    0.91    0.49
000.03975    0.25   33.30   -0.56   -0.55    0.92    0.00   -0.09    1.08    3.00   -0.64    1.05    0.58
000.040      0.23   33.30   -0.55   -0.53    0.92    0.00   -0.10    0.92    3.00   -0.69    1.10    0.61
000.04025    0.16   33.30   -0.55   -0.54    0.91    0.00   -0.06    1.25    6.00   -0.75    1.06    0.60
000.04050    0.12   33.30   -0.58   -0.59    0.90    0.00   -0.11    1.77    6.00   -0.79    0.98    0.56
000.04075    0.10   33.30   -0.63   -0.66    0.89    0.00   -0.14    2.19    6.00   -0.84    0.87    0.52
000.041      0.12   33.30   -0.69   -0.74    0.87    0.00   -0.19    2.50    6.00   -0.88    0.75    0.46
000.04125    0.12   33.30   -0.75   -0.81    0.86    0.00   -0.14    2.60    6.00   -0.92    0.60    0.39
000.04150    0.16   33.30   -0.78   -0.85    0.85    0.00   -0.14    2.81   13.50   -0.95    0.45    0.30
000.04175    0.23   33.30   -0.76   -0.85    0.83    0.00   -0.20    2.93   13.50   -0.98    0.29    0.17
000.042      0.30   33.30   -0.69   -0.80    0.81    0.00   -0.16    3.04   13.50   -1.01    0.14    0.03
000.04225    0.34   33.30   -0.56   -0.70    0.79    0.00   -0.25    3.14   18.00   -1.03    0.03   -0.11
000.04250    0.40   33.30   -0.43   -0.56    0.77    0.00   -0.18    3.56   18.00   -1.05   -0.02   -0.24
000.04275    0.42   33.30   -0.31   -0.40    0.75    0.00   -0.01    3.86   18.00   -1.06   -0.01   -0.34
000.043      0.39   33.30   -0.22   -0.24    0.72    0.00    0.06    4.11   18.00   -1.07    0.01   -0.42
000.04325    0.32   33.30   -0.17   -0.12    0.70    0.00    0.15    4.30   16.50   -1.08    0.03   -0.49
000.04350    0.28   33.30   -0.17   -0.06    0.67    0.00    0.11    4.55   16.50   -1.08    0.05   -0.57
000.04375    0.20   33.30   -0.20   -0.01    0.64    0.00    0.21    4.73   16.50   -1.07    0.03   -0.66
000.044      0.12   33.30   -0.24    0.03    0.61    0.00    0.22    4.79   16.50   -1.06   -0.01   -0.73
000.04425   -0.01   33.30   -0.26    0.11    0.58    0.00    0.35    4.79   16.50   -1.05   -0.05   -0.77
000.04450   -0.16   33.30   -0.27    0.22    0.55    0.00    0.30    4.70   16.50   -1.03   -0.08   -0.78
000.04475   -0.31   33.30   -0.24    0.34    0.52    0.00    0.21    4.57   15.00   -1.00   -0.07   -0.74
000.045     -0.43   33.30   -0.17    0.44    0.49    0.00    0.30    4.53   15.00   -0.98   -0.04   -0.64
000.04525   -0.47   33.30   -0.08    0.49    0.46    0.00    0.20    4.56   13.50   -0.94    0.02   -0.51
000.04550   -0.40   33.30    0.02    0.47    0.42    0.00    0.13    4.78   13.50   -0.90    0.10   -0.35
000.04575   -0.28   33.30    0.12    0.41    0.39    0.00    0.12    5.58    3.00   -0.86    0.18   -0.18
000.046     -0.12   33.30    0.20    0.31    0.35    0.00    0.07    6.33    3.00   -0.82    0.27    0.02
000.04625    0.03   33.30    0.26    0.22    0.32    0.00   -0.04    7.00    3.00   -0.77    0.38    0.23
000.04650    0.16   33.30    0.32    0.18    0.28    0.00   -0.12    7.33    3.00   -0.71    0.52    0.48
000.04675    0.24   33.30    0.35    0.17    0.25    0.00   -0.24    7.50    3.00   -0.65    0.68    0.74
000.047      0.27   33.30    0.38    0.20    0.21    0.00   -0.39    7.25    3.00   -0.59    0.85    0.99
000.04725    0.26   33.30    0.40    0.25    0.17    0.00   -0.52    8.33    1.50   -0.52    0.98    1.19
000.04750    0.22   33.30    0.42    0.30    0.13   -0.01   -0.57    7.50    1.50   -0.45    1.07    1.34
000.04775    0.18   33.30    0.44    0.32    0.10   -0.01   -0.76    7.52    7.50   -0.38    1.10    1.41
000.048      0.11   33.30    0.46    0.32    0.06   -0.01   -0.71    7.90    7.50   -0.31    1.09    1.42
000.04825    0.12   33.20    0.46    0.29    0.02   -0.01   -0.78    8.19    7.50   -0.23    1.05    1.38
000.04850    0.16   33.20    0.45    0.25    0.00   -0.01   -0.84    8.38    7.50   -0.15    1.00    1.34
000.04875    0.20   33.20    0.40    0.18   -0.04   -0.01   -0.79    8.48    7.50   -0.06    0.95    1.29
000.049      0.22   33.20    0.33    0.11   -0.08   -0.01   -0.75    8.29    7.50    0.01    0.89    1.24
000.04925    0.24   33.20    0.25    0.02   -0.12   -0.01   -0.76    7.86    7.50    0.10    0.82    1.18
000.04950    0.22   33.20    0.19   -0.05   -0.15   -0.01   -0.76    7.29    6.00    0.19    0.75    1.12
000.04975    0.22   33.20    0.18   -0.09   -0.19   -0.01   -0.76    6.72    6.00    0.28    0.67    1.07
000.050      0.20   33.20    0.22   -0.08   -0.22   -0.01   -0.74    6.04    6.00    0.37    0.59    1.03
000.05025    0.21   33.20    0.30   -0.02   -0.26   -0.01   -0.83    5.67    3.00    0.46    0.52    1.02
000.05050    0.21   33.20    0.40    0.07   -0.29   -0.01   -0.97    6.17    3.00    0.55    0.47    1.03
000.05075    0.19   33.20    0.48    0.19   -0.33   -0.01   -1.12    6.42    3.00    0.64    0.42    1.06
000.051      0.12   33.20    0.52    0.31   -0.36   -0.02   -1.22    6.42    3.00    0.73    0.35    1.06
000.05125    0.03   33.20    0.50    0.41   -0.39   -0.02   -1.29    6.08    3.00    0.82    0.23    1.01
000.05150   -0.13   33.20    0.45    0.50   -0.43   -0.02   -1.38    5.42    3.00    0.91    0.06    0.90
000.05175   -0.30   33.20    0.37    0.55   -0.46   -0.02   -1.53    4.70   13.50    1.00   -0.18    0.71
000.052     -0.47   33.20    0.29    0.55   -0.49   -0.02   -1.57    4.67    1.50    1.09   -0.46    0.48
000.05225   -0.64   33.20    0.19    0.51   -0.52   -0.02   -1.62    4.30   13.50    1.18   -0.77    0.22
000.05250   -0.76   33.20    0.12    0.43   -0.55   -0.02   -1.64    4.00   13.50    1.26   -1.07   -0.03
000.05275   -0.78   33.20    0.06    0.32   -0.58   -0.02   -1.66    3.59   13.50    1.34   -1.33   -0.26
000.053     -0.78   33.20    0.03    0.21   -0.61   -0.02   -1.62    3.15   13.50    1.42   -1.52   -0.45
000.05325   -0.72   33.20    0.02    0.13   -0.63   -0.02   -1.63    4.25    3.00    1.49   -1.62   -0.61
