_KM.M____   RK1-i    RYCH   SL_D1   SP_D1   SK_D2   K70-i   PKcel   ZKS_%   ZKS_b   VK_D2   VL_D1   VP_D1
000.01625    0.25   33.30   -0.57   -0.51    0.26    0.11    2.28    4.77   19.50   -0.56    0.50   -0.57
000.01650    0.14   33.30   -0.45   -0.42    0.26    0.11    2.24    4.17    3.00   -0.59    0.54   -0.47
000.01675    0.01   33.30   -0.33   -0.33    0.27    0.11    2.13    4.58    3.00   -0.61    0.56   -0.37
000.017     -0.06   33.30   -0.22   -0.25    0.27    0.11    2.13    5.00    3.00   -0.63    0.55   -0.31
000.01725   -0.08   33.30   -0.12   -0.21    0.26    0.11    2.01    5.63    6.00   -0.66    0.48   -0.31
000.01750   -0.04   33.30    0.00   -0.20    0.26    0.12    2.13    6.25    6.00   -0.68    0.37   -0.38
000.01775    0.10   33.30    0.17   -0.23    0.25    0.12    2.13    6.72    6.00   -0.70    0.22   -0.50
000.018      0.30   33.30    0.39   -0.28    0.25    0.12    2.03    7.03    6.00   -0.72    0.06   -0.62
000.01825    0.55   33.30    0.63   -0.34    0.24    0.12    2.05    7.14    6.00   -0.74   -0.08   -0.71
000.01850    0.85   33.30    0.86   -0.42    0.23    0.12    1.90    7.08    3.00   -0.75   -0.19   -0.75
000.01875    1.14   33.30    1.00   -0.49    0.22    0.12    1.79    7.25    3.00   -0.77   -0.25   -0.73
000.019      1.27   33.30    1.02   -0.52    0.20    0.12    1.73    7.33    3.00   -0.78   -0.28   -0.66
000.01925    1.30   33.30    0.93   -0.50    0.19    0.12    1.63    7.33    3.00   -0.79   -0.28   -0.58
000.01950    1.20   33.30    0.77   -0.46    0.18    0.12    1.52    7.08    3.00   -0.80   -0.27   -0.50
000.01975    0.97   33.30    0.61   -0.40    0.16    0.12    1.36    6.83    3.00   -0.81   -0.25   -0.41
000.020      0.68   33.30    0.49   -0.31    0.14    0.12    1.29    6.64   18.00   -0.82   -0.21   -0.30
000.02025    0.47   33.30    0.43   -0.22    0.13    0.12    1.16    6.42   18.00   -0.82   -0.16   -0.16
000.02050    0.32   33.30    0.41   -0.12    0.11    0.12    1.11    6.11   18.00   -0.82   -0.09    0.01
000.02075    0.17   33.30    0.36   -0.00    0.09    0.12    1.06    5.69   18.00   -0.82   -0.02    0.18
000.021     -0.01   33.30    0.25    0.13    0.07    0.12    1.01    5.11   18.00   -0.82    0.03    0.33
000.02125   -0.19   33.30    0.08    0.25    0.05    0.12    1.17    4.42   18.00   -0.82    0.04    0.43
000.02150   -0.50   33.30   -0.10    0.37    0.03    0.13    1.13    3.67   18.00   -0.81    0.03    0.48
000.02175   -0.80   33.30   -0.25    0.44    0.01    0.13    1.14    3.18   16.50   -0.80    0.00    0.48
000.022     -1.04   33.30   -0.31    0.47   -0.01    0.13    1.10    2.67    3.00   -0.79   -0.03    0.46
000.02225   -1.20   33.30   -0.28    0.45   -0.03    0.13    1.19    3.67    3.00   -0.78   -0.04    0.42
000.02250   -1.27   33.30   -0.18    0.38   -0.05    0.13    1.21    4.33    3.00   -0.76   -0.04    0.41
000.02275   -1.15   33.30   -0.05    0.28   -0.07    0.13    1.24    4.92    3.00   -0.74   -0.00    0.40
000.023     -1.00   33.30    0.07    0.15   -0.09    0.13    1.30    5.17    3.00   -0.72    0.05    0.38
000.02325   -0.86   33.30    0.14    0.01   -0.11    0.13    1.43    5.33    3.00   -0.70    0.11    0.35
000.02350   -0.67   33.30    0.20   -0.11   -0.13    0.13    1.58    5.33    3.00   -0.68    0.19    0.30
000.02375   -0.51   33.30    0.24   -0.20   -0.15    0.13    1.61    6.17    1.50   -0.65    0.28    0.25
000.024     -0.43   33.30    0.30   -0.23   -0.17    0.13    1.73    6.36    9.00   -0.62    0.37    0.23
000.02425   -0.32   33.30    0.37   -0.20   -0.19    0.14    1.79    7.20    9.00   -0.59    0.43    0.24
000.02450   -0.24   33.30    0.45   -0.12   -0.21    0.14    1.84    7.91    9.00   -0.55    0.49    0.32
000.02475   -0.25   33.30    0.51   -0.00   -0.23    0.14    1.81    8.52    7.50   -0.52    0.53    0.43
000.025     -0.30   33.30    0.51    0.13   -0.24    0.14    1.76    9.10    7.50   -0.48    0.55    0.55
000.02525   -0.37   33.30    0.41    0.25   -0.26    0.14    1.79    9.38    7.50   -0.44    0.55    0.63
000.02550   -0.59   33.30    0.25    0.34   -0.27    0.14    1.79    9.52    7.50   -0.40    0.55    0.67
000.02575   -0.83   33.30    0.03    0.39   -0.29    0.14    1.83    9.43    7.50   -0.36    0.53    0.66
000.026     -1.09   33.30   -0.22    0.41   -0.30    0.14    1.89    9.05    7.50   -0.31    0.49    0.59
000.02625   -1.39   33.30   -0.44    0.38   -0.31    0.14    1.93    8.75    6.00   -0.27    0.41    0.48
000.02650   -1.73   33.30   -0.65    0.31   -0.32    0.14    1.95    8.44    6.00   -0.22    0.32    0.36
000.02675   -1.89   33.30   -0.82    0.19   -0.33    0.15    2.00    8.08    3.00   -0.17    0.21    0.23
000.027     -2.02   33.30   -0.97    0.01   -0.34    0.15    2.00    9.00    3.00   -0.12    0.09    0.07
000.02725   -2.07   33.30   -1.09   -0.19   -0.34    0.15    2.07    9.67    3.00   -0.07   -0.01   -0.12
000.02750   -2.00   33.30   -1.17   -0.41   -0.35    0.15    2.37   10.08    3.00   -0.02   -0.11   -0.34
000.02775   -1.80   33.30   -1.21   -0.60   -0.35    0.15    2.51   10.17    3.00    0.02   -0.18   -0.56
000.028     -1.62   33.30   -1.19   -0.73   -0.35    0.15    2.66    9.67    3.00    0.07   -0.24   -0.76
000.02825   -1.39   33.30   -1.14   -0.80   -0.35    0.15    2.89    8.75    3.00    0.12   -0.27   -0.91
000.02850   -1.15   33.30   -1.07   -0.81   -0.35    0.15    2.99   10.33    1.50    0.17   -0.27   -1.01
000.02875   -1.01   33.30   -0.98   -0.78   -0.35    0.15    3.10    8.17    1.50    0.23   -0.25   -1.04
000.029     -0.92   33.30   -0.87   -0.71   -0.34    0.16    3.27    5.33    1.50    0.28   -0.19   -1.02
000.02925   -0.81   33.30   -0.72   -0.64   -0.34    0.16    3.29    2.61   18.00    0.33   -0.10   -0.96
000.02950   -0.69   33.30   -0.54   -0.57   -0.33    0.16    3.25    2.89   18.00    0.38   -0.01   -0.90
000.02975   -0.58   33.30   -0.34   -0.50   -0.32    0.16    3.22    3.16    9.00    0.43    0.08   -0.82
000.030     -0.44   33.30   -0.13   -0.44   -0.31    0.16    3.14    4.92    3.00    0.48    0.14   -0.72
000.03025   -0.29   33.30    0.07   -0.37   -0.30    0.16    3.05    7.08    3.00    0.53    0.16   -0.61
000.03050   -0.22   33.30    0.27   -0.29   -0.28    0.16    2.96    8.92    3.00    0.58    0.15   -0.50
000.03075   -0.20   33.30    0.42   -0.19   -0.27    0.16    2.72   10.50    3.00    0.62    0.11   -0.38
000.031     -0.14   33.30    0.54   -0.08   -0.25    0.16    2.55   11.67    3.00    0.67    0.03   -0.29
000.03125   -0.15   33.30    0.58    0.00   -0.24    0.17    2.48   12.50    3.00    0.71   -0.05   -0.20
000.03150   -0.18   33.30    0.58    0.05   -0.22    0.17    2.34   14.33    1.50    0.75   -0.13   -0.14
000.03175   -0.17   33.30    0.53    0.04   -0.20    0.17    2.18   14.50    1.50    0.79   -0.19   -0.05
000.032     -0.09   33.30    0.46   -0.03   -0.17    0.17    2.09   14.50    1.50    0.83   -0.23    0.09
000.03225   -0.04   33.30    0.39   -0.12   -0.15    0.17    1.96   13.67    1.50    0.86   -0.22    0.27
000.03250    0.06   33.30    0.34   -0.20   -0.13    0.17    1.76   12.83    1.50    0.89   -0.17    0.50
000.03275    0.17   33.30    0.29   -0.23   -0.10    0.17    1.46   11.83    1.50    0.92   -0.09    0.74
000.033      0.21   33.30    0.22   -0.19   -0.08    0.17    1.37   10.83    1.50    0.95    0.01    0.97
000.03325    0.10   33.30    0.13   -0.10   -0.05    0.17    1.26    9.67    1.50    0.98    0.10    1.14
000.03350   -0.07   33.30    0.05    0.01   -0.02    0.18    1.24    8.33    1.50    1.00    0.19    1.25
000.03375   -0.32   33.30   -0.01    0.14    0.00    0.18    1.22    7.33    1.50    1.02    0.23    1.28
000.034     -0.54   33.30   -0.02    0.24    0.03    0.18    1.25    5.83    1.50    1.03    0.23    1.25
000.03425   -0.73   33.30    0.01    0.31    0.06    0.18    1.16    4.50    1.50    1.05    0.19    1.19
000.03450   -0.82   33.30    0.07    0.36    0.09    0.18    1.10    3.48   10.50    1.06    0.12    1.13
000.03475   -0.87   33.30    0.11    0.39    0.12    0.18    0.95    3.64   10.50    1.06    0.03    1.08
000.035     -0.85   33.30    0.14    0.42    0.15    0.18    0.89    3.73   12.00    1.07   -0.07    1.03
000.03525   -0.87   33.30    0.12    0.48    0.18    0.18    0.94    4.01   12.00    1.07   -0.15    1.00
000.03550   -0.86   33.30    0.10    0.59    0.21    0.19    0.93    4.33    3.00    1.06   -0.20    0.98
000.03575   -0.96   33.30    0.04    0.75    0.24    0.19    1.03    5.67    3.00    1.06   -0.20    0.97
000.036     -1.08   33.30   -0.03    0.95    0.28    0.19    1.12    6.83    3.00    1.05   -0.14    0.98
000.03625   -1.23   33.30   -0.09    1.14    0.31    0.19    1.36    7.92    3.00    1.04   -0.01    1.00
000.03650   -1.38   33.30   -0.14    1.29    0.34    0.19    1.40    8.92    3.00    1.02    0.15    1.04
000.03675   -1.52   33.30   -0.15    1.36    0.37    0.19    1.60    9.50    3.00    1.00    0.34    1.07
000.037     -1.51   33.30   -0.09    1.34    0.40    0.19    1.74    9.67    3.00    0.98    0.54    1.07
000.03725   -1.41   33.30    0.04    1.23    0.44    0.19    1.87   11.17    1.50    0.95    0.70    1.04
000.03750   -1.20   33.30    0.25    1.08    0.47    0.19    1.96   10.33    1.50    0.93    0.82    0.98
000.03775   -0.91   33.30    0.47    0.91    0.50    0.20    2.09    9.33    1.50    0.90    0.88    0.88
000.038     -0.60   33.30    0.66    0.77    0.53    0.20    2.03    8.00    1.50    0.86    0.92    0.78
000.03825   -0.39   33.30    0.81    0.68    0.56    0.20    2.12    6.67    1.50    0.83    0.93    0.67
000.03850   -0.19   33.30    0.89    0.65    0.58    0.20    2.28    5.31    6.00    0.79    0.95    0.59
000.03875   -0.08   33.30    0.92    0.65    0.61    0.20    2.37    4.84    6.00    0.75    0.93    0.51
000.039     -0.01   33.30    0.92    0.64    0.64    0.20    2.55    4.17    6.00    0.70    0.84    0.40
000.03925    0.10   33.30    0.89    0.56    0.66    0.20    2.44    3.76    7.50    0.66    0.64    0.22
000.03950    0.26   33.30    0.85    0.42    0.69    0.20    2.34    3.51    9.00    0.61    0.31   -0.07
000.03975    0.40   33.30    0.78    0.21    0.71    0.20    2.26    3.56    9.00    0.56   -0.16   -0.47
000.040      0.60   33.30    0.68   -0.01    0.73    0.20    2.26    3.42    9.00    0.51   -0.71   -0.97
000.04025    0.74   33.30    0.53   -0.20    0.76    0.21    2.13    3.27   10.50    0.45   -1.30   -1.51
000.04050    0.75   33.30    0.38   -0.34    0.78    0.21    2.18    3.15   10.50    0.40   -1.84   -2.05
000.04075    0.73   33.30    0.22   -0.44    0.80    0.21    2.11    2.90   10.50    0.34   -2.28   -2.50
000.041      0.66   33.30    0.06   -0.50    0.81    0.21    2.12    3.06   12.00    0.29   -2.56   -2.80
000.04125    0.55   33.30   -0.07   -0.57    0.83    0.21    2.10    3.37   13.50    0.23   -2.65   -2.94
000.04150    0.43   33.30   -0.18   -0.66    0.85    0.21    2.29    3.67   13.50    0.17   -2.56   -2.90
000.04175    0.36   33.30   -0.28   -0.77    0.86    0.21    2.16    3.81   13.50    0.12   -2.33   -2.69
000.042      0.31   33.30   -0.36   -0.86    0.87    0.21    2.05    3.85   13.50    0.06   -1.99   -2.34
000.04225    0.31   33.30   -0.44   -0.91    0.88    0.21    1.97    3.78   13.50    0.00   -1.58   -1.89
000.04250    0.28   33.30   -0.52   -0.91    0.89    0.21    1.92    3.56   13.50   -0.05   -1.16   -1.40
000.04275    0.28   33.30   -0.60   -0.85    0.90    0.21    1.89    3.15   13.50   -0.11   -0.76   -0.91
000.043      0.27   33.30   -0.65   -0.78    0.91    0.22    1.76    2.67   15.00   -0.16   -0.39   -0.47
000.04325    0.27   33.30   -0.66   -0.71    0.91    0.22    1.84    2.38    7.50   -0.22   -0.09   -0.11
000.04350    0.29   33.30   -0.63   -0.69    0.92    0.22    1.85    2.24    6.00   -0.27    0.15    0.15
000.04375    0.37   33.30   -0.56   -0.70    0.92    0.22    1.79    2.03    6.00   -0.33    0.35    0.33
000.044      0.48   33.30   -0.47   -0.71    0.92    0.22    1.78    1.77    6.00   -0.38    0.51    0.46
000.04425    0.60   33.30   -0.35   -0.69    0.92    0.22    1.86    1.44    4.50   -0.43    0.66    0.56
000.04450    0.73   33.30   -0.26   -0.63    0.92    0.22    1.88    1.43   12.00   -0.47    0.81    0.66
000.04475    0.74   33.30   -0.19   -0.54    0.92    0.22    1.88    2.00   13.50   -0.52    0.95    0.76
000.045      0.72   33.30   -0.15   -0.46    0.91    0.22    1.89    2.63   13.50   -0.56    1.06    0.84
000.04525    0.64   33.30   -0.14   -0.41    0.91    0.22    1.92    3.15   13.50   -0.60    1.13    0.88
000.04550    0.55   33.30   -0.18   -0.44    0.90    0.22    1.85    3.48   13.50   -0.64    1.17    0.87
000.04575    0.44   33.30   -0.24   -0.52    0.89    0.22    1.85    3.78   13.50   -0.68    1.15    0.83
000.046      0.38   33.30   -0.30   -0.62    0.88    0.22    1.76    4.00   13.50   -0.71    1.09    0.76
000.04625    0.30   33.30   -0.36   -0.68    0.87    0.22    1.74    4.11   13.50   -0.74    0.97    0.67
000.04650    0.26   33.30   -0.41   -0.70    0.86    0.22    1.75    3.96   13.50   -0.77    0.82    0.58
000.04675    0.25   33.30   -0.42   -0.64    0.85    0.23    1.65    3.78   13.50   -0.79    0.65    0.48
000.047      0.22   33.30   -0.39   -0.52    0.84    0.23    1.66    4.28   18.00   -0.81    0.46    0.35
000.04725    0.18   33.30   -0.31   -0.37    0.82    0.23    1.78    4.75   18.00   -0.82    0.28    0.19
000.04750    0.18   33.30   -0.21   -0.21    0.80    0.23    1.87    5.11   18.00   -0.83    0.15   -0.00
000.04775    0.18   33.30   -0.10   -0.06    0.79    0.23    2.04    5.36   18.00   -0.84    0.04   -0.21
000.048      0.10   33.30   -0.01    0.06    0.77    0.23    2.08    5.50   18.00   -0.84   -0.04   -0.42
000.04825    0.03   33.30    0.03    0.16    0.75    0.23    2.10    5.64   16.50   -0.84   -0.09   -0.58
000.04850   -0.05   33.30    0.05    0.24    0.73    0.23    2.15    5.67   16.50   -0.84   -0.11   -0.72
000.04875   -0.20   33.30    0.02    0.31    0.71    0.23    2.10    5.70   16.50   -0.83   -0.12   -0.80
000.049     -0.35   33.30   -0.04    0.37    0.69    0.23    2.11    5.67   15.00   -0.82   -0.10   -0.84
000.04925   -0.47   33.30   -0.10    0.41    0.67    0.23    2.18    5.73   15.00   -0.80   -0.05   -0.85
000.04950   -0.62   33.30   -0.14    0.45    0.64    0.23    2.04    5.70   15.00   -0.78    0.01   -0.84
000.04975   -0.79   33.30   -0.14    0.47    0.62    0.23    2.07    5.57   15.00   -0.75    0.09   -0.79
000.050     -0.87   33.30   -0.10    0.48    0.60    0.23    2.08    5.59   13.50   -0.72    0.17   -0.70
000.05025   -0.87   33.30   -0.01    0.47    0.57    0.23    1.99    5.67   13.50   -0.69    0.25   -0.56
000.05050   -0.82   33.30    0.09    0.45    0.55    0.23    1.92    5.92    3.00   -0.65    0.31   -0.40
000.05075   -0.73   33.30    0.17    0.43    0.52    0.23    1.87    6.33    3.00   -0.61    0.35   -0.20
000.051     -0.55   33.30    0.24    0.40    0.50    0.23    1.70    6.67    3.00   -0.57    0.38    0.01
000.05125   -0.39   33.30    0.27    0.37    0.47    0.23    1.69    6.83    3.00   -0.52    0.40    0.20
000.05150   -0.26   33.30    0.30    0.35    0.44    0.23    1.63    6.58    3.00   -0.47    0.44    0.37
000.05175   -0.16   33.30    0.34    0.35    0.42    0.23    1.54    6.09    9.00   -0.41    0.49    0.50
000.052     -0.17   33.30    0.38    0.38    0.39    0.23    1.33    6.62    9.00   -0.36    0.54    0.60
000.05225   -0.17   33.30    0.41    0.42    0.36    0.23    1.22    7.14    7.50   -0.30    0.58    0.66
000.05250   -0.19   33.30    0.45    0.47    0.34    0.23    1.23    7.67    7.50   -0.23    0.62    0.70
000.05275   -0.28   33.30    0.45    0.50    0.31    0.23    1.16    8.10    7.50   -0.16    0.64    0.73
000.053     -0.38   33.30    0.41    0.47    0.28    0.23    1.08    8.33    7.50   -0.09    0.67    0.74
000.05325   -0.37   33.30    0.32    0.37    0.25    0.23    1.14    8.38    7.50   -0.02    0.71    0.74
000.05350   -0.39   33.30    0.20    0.21    0.23    0.23    1.12    8.19    7.50    0.04    0.76    0.73
000.05375   -0.40   33.30    0.04   -0.00    0.20    0.23    1.23    7.81    7.50    0.12    0.81    0.70
000.054     -0.40   33.30   -0.12   -0.22    0.17    0.23    1.37    7.50    6.00    0.19    0.83    0.66
000.05425   -0.39   33.30   -0.25   -0.38    0.14    0.23    1.43    6.93    6.00    0.27    0.81    0.62
