_KM.M____   RK1-i    RYCH   SL_D1   SP_D1   SK_D2   K70-i   PKcel   ZKS_%   ZKS_b   VK_D2   VL_D1   VP_D1
000.020      1.54   33.40    0.68   -0.52    0.25   -0.02    3.38    5.64   18.00   -0.69   -0.13   -0.65
000.02025    1.56   33.40    0.69   -0.53    0.24   -0.02    3.31    6.00   18.00   -0.70   -0.14   -0.56
000.02050    1.46   33.40    0.68   -0.51    0.22   -0.02    3.24    6.22   18.00   -0.71   -0.16   -0.46
000.02075    1.26   33.40    0.62   -0.45    0.21   -0.02    3.17    6.36   18.00   -0.72   -0.16   -0.35
000.021      0.99   33.40    0.55   -0.35    0.20   -0.02    3.11    6.39   18.00   -0.74   -0.17   -0.24
000.02125    0.73   33.40    0.46   -0.22    0.18   -0.02    3.05    6.31   18.00   -0.74   -0.18   -0.14
000.02150    0.52   33.40    0.36   -0.09    0.16   -0.02    3.00    6.11   18.00   -0.74   -0.19   -0.07
000.02175    0.33   33.40    0.26    0.05    0.14   -0.01    2.96    5.83   18.00   -0.74   -0.19   -0.00
000.022      0.11   33.40    0.16    0.18    0.13   -0.01    2.93    5.44   18.00   -0.75   -0.19    0.05
000.02225   -0.13   33.40    0.05    0.29    0.11   -0.01    2.91    4.97   18.00   -0.75   -0.18    0.09
000.02250   -0.42   33.40   -0.04    0.38    0.08   -0.01    2.91    4.44   18.00   -0.74   -0.17    0.14
000.02275   -0.69   33.40   -0.13    0.43    0.06   -0.01    2.91    3.83   18.00   -0.74   -0.14    0.18
000.023     -0.91   33.40   -0.19    0.43    0.05   -0.01    2.93    3.30   16.50   -0.74   -0.09    0.22
000.02325   -1.04   33.40   -0.22    0.39    0.03   -0.01    2.96    2.87   15.00   -0.73   -0.03    0.27
000.02350   -1.06   33.40   -0.23    0.33    0.01   -0.01    3.00    3.00    3.00   -0.71    0.02    0.31
000.02375   -0.95   33.40   -0.19    0.23    0.00   -0.01    3.04    3.50    3.00   -0.69    0.09    0.36
000.024     -0.77   33.40   -0.11    0.13   -0.02   -0.01    3.09    4.08    3.00   -0.68    0.15    0.40
000.02425   -0.56   33.40    0.01    0.01   -0.04   -0.01    3.15    4.42    3.00   -0.66    0.21    0.42
000.02450   -0.34   33.40    0.16   -0.08   -0.06   -0.01    3.21    4.83    3.00   -0.63    0.26    0.44
000.02475   -0.14   33.40    0.31   -0.15   -0.08    0.00    3.27    5.16    9.00   -0.61    0.31    0.45
000.025      0.00   33.40    0.46   -0.19   -0.10    0.00    3.33    5.82    9.00   -0.59    0.34    0.44
000.02525    0.09   33.40    0.58   -0.18   -0.12    0.00    3.38    6.43    7.50   -0.56    0.36    0.43
000.02550    0.15   33.40    0.66   -0.15   -0.14    0.00    3.44    7.05    7.50   -0.52    0.39    0.42
000.02575    0.14   33.40    0.68   -0.08   -0.16    0.00    3.49    7.57    7.50   -0.48    0.42    0.42
000.026      0.10   33.40    0.64    0.01   -0.18    0.00    3.54    7.95    7.50   -0.45    0.45    0.43
000.02625    0.00   33.20    0.53    0.10   -0.20    0.00    3.59    8.29    7.50   -0.41    0.48    0.44
000.02650   -0.14   33.20    0.38    0.18   -0.21    0.00    3.64    8.43    7.50   -0.36    0.52    0.47
000.02675   -0.35   33.20    0.18    0.24   -0.23    0.00    3.70    8.48    7.50   -0.32    0.55    0.50
000.027     -0.60   33.20   -0.05    0.25   -0.24    0.00    3.75    8.38    7.50   -0.29    0.57    0.52
000.02725   -0.88   33.20   -0.27    0.23   -0.26    0.00    3.81    8.18    6.00   -0.24    0.56    0.52
000.02750   -1.15   33.20   -0.50    0.16   -0.27    0.00    3.87    7.97    6.00   -0.18    0.53    0.49
000.02775   -1.33   33.20   -0.69    0.06   -0.28    0.00    3.94    7.71    6.00   -0.13    0.47    0.42
000.028     -1.43   33.20   -0.85   -0.07   -0.29    0.00    4.01    7.58    3.00   -0.09    0.37    0.31
000.02825   -1.44   33.20   -0.97   -0.21   -0.30    0.00    4.10    7.67    3.00   -0.04    0.25    0.15
000.02850   -1.40   33.20   -1.05   -0.35   -0.31    0.00    4.19    7.67    3.00    0.01    0.12   -0.03
000.02875   -1.31   33.20   -1.09   -0.48   -0.31    0.00    4.29    7.50    3.00    0.06   -0.02   -0.25
000.029     -1.21   33.20   -1.09   -0.59   -0.32    0.00    4.39    7.08    3.00    0.11   -0.14   -0.49
000.02925   -1.10   33.20   -1.06   -0.67   -0.32    0.01    4.49    6.50    3.00    0.16   -0.24   -0.71
000.02950   -1.01   33.20   -1.01   -0.72   -0.32    0.00    4.59    5.75    3.00    0.22   -0.32   -0.91
000.02975   -0.92   33.20   -0.93   -0.73   -0.33    0.00    4.68    6.00    1.50    0.27   -0.35   -1.07
000.030     -0.84   33.20   -0.83   -0.71   -0.33    0.01    4.75    4.50    1.50    0.33   -0.34   -1.17
000.03025   -0.75   33.20   -0.71   -0.66   -0.33    0.01    4.80    2.83    1.50    0.38   -0.29   -1.19
000.03050   -0.65   33.20   -0.59   -0.59   -0.32    0.00    4.83    2.22    9.00    0.43   -0.21   -1.16
000.03075   -0.54   33.20   -0.45   -0.50   -0.32    0.00    4.83    2.71    9.00    0.49   -0.11   -1.07
000.031     -0.43   33.20   -0.31   -0.40   -0.31    0.01    4.80    3.33    7.50    0.54   -0.00   -0.93
000.03125   -0.32   33.20   -0.17   -0.29   -0.31    0.01    4.75    4.92    3.00    0.60    0.09   -0.75
000.03150   -0.24   33.20   -0.04   -0.19   -0.30    0.01    4.68    6.50    3.00    0.65    0.16   -0.56
000.03175   -0.19   33.20    0.08   -0.11   -0.29    0.01    4.58    7.92    3.00    0.70    0.20   -0.38
000.032     -0.16   33.20    0.19   -0.05   -0.28    0.02    4.46    9.17    3.00    0.75    0.20   -0.20
000.03225   -0.13   33.20    0.29   -0.01   -0.26    0.02    4.33   10.25    3.00    0.79    0.16   -0.04
000.03250   -0.10   33.20    0.37    0.00   -0.25    0.01    4.19   11.00    3.00    0.83    0.11    0.09
000.03275   -0.06   33.20    0.43   -0.02   -0.23    0.01    4.04   12.83    1.50    0.88    0.04    0.21
000.033      0.01   33.20    0.47   -0.05   -0.22    0.02    3.90   13.00    1.50    0.92   -0.04    0.31
000.03325    0.10   33.20    0.48   -0.08   -0.20    0.02    3.75   12.83    1.50    0.96   -0.09    0.41
000.03350    0.23   33.20    0.47   -0.13   -0.18    0.02    3.61   12.33    1.50    0.99   -0.13    0.51
000.03375    0.35   33.20    0.44   -0.16   -0.16    0.02    3.48   11.67    1.50    1.03   -0.13    0.61
000.034      0.44   33.20    0.39   -0.17   -0.14    0.03    3.37   10.83    1.50    1.06   -0.11    0.71
000.03425    0.47   33.20    0.33   -0.15   -0.12    0.03    3.26   10.00    1.50    1.09   -0.06    0.81
000.03450    0.42   33.20    0.27   -0.12   -0.10    0.02    3.17    8.83    1.50    1.11   -0.01    0.91
000.03475    0.29   33.20    0.22   -0.06   -0.07    0.02    3.08    7.67    1.50    1.14    0.05    1.01
000.035      0.12   33.20    0.18    0.03   -0.05    0.03    3.01    6.33    1.50    1.16    0.09    1.10
000.03525   -0.03   33.20    0.16    0.14   -0.02    0.03    2.95    5.17    1.50    1.17    0.10    1.16
000.03550   -0.18   33.20    0.15    0.27    0.00    0.03    2.90    3.96    9.00    1.18    0.10    1.22
000.03575   -0.28   33.20    0.17    0.40    0.02    0.03    2.86    3.64    9.00    1.19    0.07    1.26
000.036     -0.34   33.20    0.19    0.53    0.05    0.04    2.83    3.60   10.50    1.20    0.03    1.28
000.03625   -0.37   33.20    0.21    0.66    0.07    0.04    2.83    3.69   12.00    1.20   -0.02    1.27
000.03650   -0.42   33.20    0.23    0.79    0.09    0.03    2.85    3.89   12.00    1.19   -0.06    1.25
000.03675   -0.50   33.20    0.24    0.90    0.12    0.03    2.88    4.01   12.00    1.19   -0.07    1.22
000.037     -0.59   33.20    0.23    1.00    0.16    0.04    2.94    4.25    3.00    1.18   -0.06    1.16
000.03725   -0.71   33.20    0.22    1.07    0.19    0.04    3.01    5.17    3.00    1.17   -0.01    1.10
000.03750   -0.85   33.20    0.21    1.12    0.21    0.04    3.09    6.00    3.00    1.15    0.06    1.04
000.03775   -0.97   33.20    0.20    1.15    0.24    0.04    3.18    6.58    3.00    1.13    0.17    0.98
000.038     -1.02   33.20    0.20    1.15    0.27    0.05    3.28    6.92    3.00    1.11    0.30    0.93
000.03825   -0.96   33.20    0.22    1.13    0.30    0.05    3.38    7.08    3.00    1.09    0.45    0.89
000.03850   -0.81   33.20    0.28    1.10    0.32    0.04    3.47    7.08    3.00    1.06    0.62    0.88
000.03875   -0.58   33.20    0.35    1.06    0.35    0.04    3.56    7.67    1.50    1.02    0.77    0.89
000.039     -0.32   33.20    0.44    1.00    0.38    0.05    3.65    7.00    1.50    0.99    0.91    0.91
000.03925   -0.10   33.20    0.54    0.93    0.41    0.05    3.72    6.33    1.50    0.95    1.01    0.91
000.03950    0.06   33.20    0.65    0.86    0.43    0.05    3.78    5.33    1.50    0.90    1.06    0.89
000.03975    0.16   33.20    0.74    0.77    0.46    0.05    3.83    4.33    1.50    0.86    1.02    0.81
000.040      0.20   33.20    0.80    0.65    0.49    0.06    3.87    3.75    6.00    0.81    0.88    0.65
000.04025    0.25   33.20    0.83    0.51    0.52    0.06    3.90    3.23    6.00    0.76    0.63    0.39
000.04050    0.37   33.20    0.83    0.36    0.54    0.05    3.91    2.90    7.50    0.71    0.27    0.03
000.04075    0.52   33.20    0.78    0.19    0.56    0.05    3.91    2.67    9.00    0.65   -0.19   -0.43
000.041      0.71   33.20    0.69    0.01    0.59    0.06    3.90    2.58    9.00    0.60   -0.72   -0.96
000.04125    0.90   33.20    0.57   -0.16    0.61    0.06    3.89    2.40   10.50    0.54   -1.28   -1.53
000.04150    1.03   33.20    0.43   -0.33    0.62    0.05    3.87    2.40   10.50    0.48   -1.82   -2.08
000.04175    1.07   33.20    0.27   -0.46    0.64    0.05    3.85    2.34   12.00    0.41   -2.28   -2.56
000.042      1.05   33.20    0.10   -0.56    0.67    0.06    3.83    2.50   12.00    0.35   -2.62   -2.92
000.04225    0.97   33.20   -0.07   -0.63    0.69    0.06    3.80    2.67   13.50    0.29   -2.80   -3.12
000.04250    0.86   33.20   -0.24   -0.67    0.70    0.06    3.77    2.89   13.50    0.22   -2.81   -3.15
000.04275    0.74   33.20   -0.39   -0.69    0.71    0.06    3.74    3.11   13.50    0.16   -2.66   -3.01
000.043      0.62   33.20   -0.52   -0.70    0.73    0.07    3.71    3.19   13.50    0.09   -2.36   -2.71
000.04325    0.51   33.20   -0.63   -0.70    0.75    0.07    3.67    3.15   13.50    0.02   -1.97   -2.30
000.04350    0.42   33.20   -0.71   -0.71    0.75    0.06    3.63    3.07   13.50   -0.03   -1.52   -1.81
000.04375    0.34   33.20   -0.75   -0.72    0.76    0.06    3.59    2.89   13.50   -0.09   -1.07   -1.31
000.044      0.28   33.20   -0.76   -0.74    0.78    0.07    3.56    2.59   13.50   -0.16   -0.64   -0.83
000.04425    0.25   33.20   -0.74   -0.76    0.79    0.07    3.53    2.15   13.50   -0.23   -0.26   -0.39
000.04450    0.23   33.20   -0.70   -0.77    0.79    0.06    3.51    1.88    6.00   -0.28    0.05   -0.04
000.04475    0.25   33.20   -0.64   -0.77    0.79    0.06    3.50    1.77    6.00   -0.34    0.31    0.24
000.045      0.32   33.20   -0.57   -0.75    0.80    0.07    3.49    1.51    6.00   -0.41    0.53    0.45
000.04525    0.40   33.20   -0.50   -0.71    0.81    0.08    3.49    1.25    6.00   -0.47    0.71    0.61
000.04550    0.45   33.20   -0.46   -0.65    0.80    0.07    3.49    0.89    4.50   -0.52    0.88    0.73
000.04575    0.46   33.20   -0.43   -0.59    0.80    0.07    3.49    1.11   13.50   -0.57    1.03    0.82
000.046      0.44   33.20   -0.43   -0.52    0.81    0.08    3.49    1.63   13.50   -0.63    1.17    0.90
000.04625    0.39   33.20   -0.45   -0.45    0.81    0.08    3.49    2.11   13.50   -0.68    1.29    0.96
000.04650    0.31   33.20   -0.49   -0.41    0.80    0.07    3.48    2.56   13.50   -0.72    1.38    1.00
000.04675    0.26   33.20   -0.53   -0.40    0.80    0.07    3.47    2.89   13.50   -0.76    1.41    1.02
000.047      0.26   33.20   -0.55   -0.40    0.80    0.08    3.47    3.15   13.50   -0.81    1.39    1.00
000.04725    0.26   33.20   -0.54   -0.42    0.79    0.08    3.46    3.37   13.50   -0.85    1.30    0.94
000.04750    0.28   33.20   -0.51   -0.45    0.77    0.07    3.46    3.56   13.50   -0.87    1.16    0.83
000.04775    0.32   33.20   -0.44   -0.49    0.76    0.07    3.48    3.67   13.50   -0.90    0.97    0.68
000.048      0.37   33.20   -0.34   -0.51    0.76    0.08    3.50    3.77   15.00   -0.93    0.73    0.48
000.04825    0.38   33.20   -0.21   -0.51    0.75    0.08    3.53    4.12   16.50   -0.95    0.49    0.25
000.04850    0.39   33.20   -0.10   -0.48    0.73    0.07    3.57    4.42   16.50   -0.96    0.26    0.01
000.04875    0.39   33.20    0.00   -0.41    0.72    0.07    3.62    4.73   16.50   -0.97    0.06   -0.23
000.049      0.36   33.20    0.08   -0.30    0.72    0.08    3.67    5.00   16.50   -0.99   -0.10   -0.46
000.04925    0.31   33.20    0.11   -0.16    0.70    0.09    3.72    5.18   16.50   -0.99   -0.19   -0.64
000.04950    0.25   33.20    0.11   -0.01    0.68    0.08    3.76    5.30   16.50   -0.98   -0.23   -0.80
000.04975    0.16   33.20    0.09    0.15    0.66    0.08    3.79    5.36   16.50   -0.97   -0.21   -0.89
000.050      0.05   33.20    0.04    0.31    0.65    0.09    3.81    5.36   16.50   -0.97   -0.15   -0.93
000.05025   -0.09   33.20   -0.01    0.44    0.64    0.09    3.82    5.37   15.00   -0.96   -0.05   -0.92
000.05050   -0.25   33.20   -0.05    0.55    0.61    0.08    3.81    5.40   15.00   -0.93    0.05   -0.87
000.05075   -0.41   33.20   -0.07    0.61    0.59    0.08    3.79    5.30   15.00   -0.91    0.16   -0.78
000.051     -0.52   33.20   -0.06    0.63    0.58    0.09    3.75    5.30   13.50   -0.89    0.27   -0.66
000.05125   -0.56   33.20   -0.01    0.60    0.56    0.09    3.70    5.37   13.50   -0.85    0.35   -0.52
000.05150   -0.53   33.20    0.04    0.54    0.53    0.08    3.64    5.33   13.50   -0.80    0.42   -0.37
000.05175   -0.44   33.20    0.12    0.45    0.51    0.08    3.57    5.58    3.00   -0.76    0.46   -0.21
000.052     -0.30   33.20    0.21    0.36    0.49    0.09    3.49    5.92    3.00   -0.72    0.47   -0.05
000.05225   -0.15   33.20    0.29    0.28    0.47    0.09    3.40    6.17    3.00   -0.67    0.47    0.10
000.05250   -0.01   33.20    0.36    0.22    0.44    0.08    3.32    6.17    3.00   -0.60    0.47    0.25
000.05275    0.10   33.20    0.41    0.18    0.42    0.08    3.23    6.17    3.00   -0.54    0.47    0.39
000.053      0.15   33.20    0.43    0.17    0.40    0.09    3.14    6.31    9.00   -0.49    0.49    0.53
000.05325    0.15   33.20    0.43    0.17    0.38    0.09    3.07    6.76    7.50   -0.43    0.52    0.64
000.05350    0.13   33.20    0.42    0.19    0.35    0.08    3.01    7.24    7.50   -0.35    0.59    0.75
000.05375    0.05   33.20    0.38    0.21    0.33    0.08    2.97    7.57    7.50   -0.28    0.67    0.84
