_KM.M____   RK1-i    RYCH   SL_D1   SP_D1   SK_D2   K70-i   PKcel   ZKS_%   ZKS_b   VK_D2   VL_D1   VP_D1
104.93550    3.42   33.30    0.12   -1.00   -0.04    0.11    1.53   14.67    1.50    4.60   -3.54   -2.70
104.93575    3.13   33.30    0.04   -0.87   -0.06    0.11    1.26   10.83    1.50    4.53   -3.59   -2.59
104.936      2.79   33.30   -0.07   -0.67   -0.09    0.11    0.99    7.76    6.00    4.45   -3.63   -2.54
104.93625    2.31   33.30   -0.22   -0.43   -0.11    0.11    1.07    6.77    6.00    4.36   -3.67   -2.59
104.93650    1.80   33.30   -0.45   -0.20   -0.14    0.11    1.08    6.90    7.50    4.26   -3.73   -2.74
104.93675    1.30   33.30   -0.69    0.02   -0.16    0.11    1.34    7.38    9.00    4.16   -3.74   -2.93
104.937      0.85   33.30   -0.91    0.19   -0.19    0.11    1.47    7.73    9.00    4.05   -3.66   -3.06
104.93725    0.44   33.30   -1.03    0.32   -0.21    0.11    1.61    7.82    9.00    3.94   -3.44   -3.06
104.93750    0.17   33.30   -1.04    0.43   -0.23    0.11    1.72    8.50    3.00    3.82   -3.07   -2.90
104.93775   -0.02   33.30   -0.94    0.48   -0.25    0.11    1.85    9.58    3.00    3.69   -2.57   -2.59
104.938     -0.13   33.30   -0.78    0.49   -0.27    0.11    1.90   10.00    3.00    3.56   -1.96   -2.17
104.93825   -0.17   33.30   -0.61    0.44   -0.29    0.11    2.08    9.92    3.00    3.43   -1.30   -1.70
104.93850   -0.15   33.30   -0.48    0.34   -0.31    0.11    2.23    9.25    3.00    3.29   -0.64   -1.21
104.93875   -0.03   33.30   -0.39    0.22   -0.32    0.11    2.47    9.33    1.50    3.15    0.02   -0.72
104.939      0.10   33.30   -0.34    0.09   -0.34    0.11    2.51    8.93   13.50    3.00    0.63   -0.24
104.93925    0.22   33.30   -0.27    0.00   -0.35    0.11    2.62    9.26   13.50    2.86    1.18    0.22
104.93950    0.33   33.30   -0.17   -0.02   -0.37    0.11    2.72    9.48   13.50    2.71    1.68    0.65
104.93975    0.36   33.30   -0.01    0.01   -0.38    0.11    2.66    9.52   13.50    2.56    2.09    1.03
104.940      0.35   33.30    0.17    0.09   -0.39    0.11    2.63    9.90   15.00    2.41    2.42    1.34
104.94025    0.34   33.30    0.32    0.16   -0.40    0.11    2.58   10.20   15.00    2.26    2.65    1.58
104.94050    0.30   33.30    0.39    0.20   -0.40    0.10    2.48   10.37   15.00    2.11    2.80    1.76
104.94075    0.28   33.30    0.36    0.19   -0.41    0.10    2.40   10.61   16.50    1.96    2.85    1.86
104.941      0.26   33.30    0.25    0.13   -0.41    0.10    2.35   10.76   16.50    1.81    2.83    1.89
104.94125    0.26   33.30    0.10    0.03   -0.42    0.10    2.21   10.76   16.50    1.66    2.74    1.84
104.94150    0.23   33.30   -0.03   -0.05   -0.42    0.10    2.11   10.55   16.50    1.51    2.61    1.73
104.94175    0.22   33.30   -0.15   -0.14   -0.42    0.10    2.08   10.08   18.00    1.37    2.45    1.56
104.942      0.14   33.30   -0.25   -0.21   -0.42    0.10    2.13    9.83   18.00    1.22    2.26    1.35
104.94225    0.05   33.30   -0.33   -0.27   -0.41    0.10    2.16    9.47   18.00    1.08    2.06    1.12
104.94250   -0.10   33.30   -0.40   -0.32   -0.41    0.10    2.19    8.75   18.00    0.95    1.88    0.92
104.94275   -0.25   33.30   -0.45   -0.34   -0.40    0.10    2.23    8.05   19.50    0.81    1.72    0.77
104.943     -0.38   33.30   -0.46   -0.34   -0.40    0.10    2.34    7.44   19.50    0.68    1.60    0.69
104.94325   -0.44   33.30   -0.45   -0.31   -0.39    0.10    2.24    6.49   19.50    0.56    1.52    0.66
104.94350   -0.50   33.30   -0.42   -0.27   -0.38    0.10    2.15    7.20    9.00    0.43    1.46    0.69
104.94375   -0.51   33.30   -0.39   -0.22   -0.36    0.10    2.07    7.96    9.00    0.32    1.42    0.75
104.944     -0.60   33.30   -0.35   -0.17   -0.35    0.09    1.97    8.53    9.00    0.20    1.35    0.80
104.94425   -0.67   33.30   -0.32   -0.12   -0.34    0.09    1.87    8.98    9.00    0.10    1.25    0.84
104.94450   -0.80   33.30   -0.32   -0.10   -0.32    0.09    1.79    9.24    9.00    0.00    1.14    0.85
104.94475   -0.93   33.30   -0.35   -0.08   -0.31    0.09    1.63    9.33    9.00   -0.09    1.01    0.83
104.945     -1.06   33.30   -0.41   -0.06   -0.29    0.09    1.61    9.44   10.50   -0.19    0.87    0.78
104.94525   -1.14   33.30   -0.49   -0.02   -0.27    0.09    1.58    9.32   10.50   -0.27    0.75    0.68
104.94550   -1.28   33.30   -0.57    0.03   -0.25    0.09    1.51    9.07    9.00   -0.35    0.66    0.57
104.94575   -1.40   33.30   -0.60    0.09   -0.23    0.09    1.53    8.84    9.00   -0.43    0.58    0.45
104.946     -1.48   33.30   -0.57    0.15   -0.21    0.09    1.54    8.86    7.50   -0.50    0.52    0.35
104.94625   -1.54   33.30   -0.46    0.18   -0.19    0.09    1.56    9.00    7.50   -0.56    0.46    0.29
104.94650   -1.51   33.30   -0.30    0.16   -0.17    0.09    1.46    9.01    6.00   -0.62    0.40    0.27
104.94675   -1.36   33.30   -0.10    0.11   -0.15    0.09    1.31    8.91    6.00   -0.68    0.33    0.30
104.947     -1.17   33.30    0.12    0.04   -0.13    0.08    1.16    8.70    6.00   -0.72    0.25    0.36
104.94725   -0.91   33.30    0.31   -0.02   -0.10    0.08    1.03    8.28    6.00   -0.76    0.15    0.43
104.94750   -0.62   33.30    0.50   -0.04   -0.08    0.08    0.96    8.33    3.00   -0.80    0.03    0.49
104.94775   -0.36   33.30    0.64   -0.01   -0.06    0.08    0.89    8.25    3.00   -0.83   -0.13    0.52
104.948     -0.20   33.30    0.74    0.06   -0.04    0.08    0.81    8.17    3.00   -0.86   -0.32    0.50
104.94825   -0.11   33.30    0.79    0.17   -0.01    0.08    0.79    7.92    3.00   -0.88   -0.55    0.43
104.94850   -0.12   33.30    0.78    0.30    0.00    0.08    0.65    7.50    3.00   -0.89   -0.81    0.34
104.94875   -0.25   33.30    0.72    0.43    0.02    0.08    0.54    6.83    3.00   -0.90   -1.05    0.22
104.949     -0.50   33.30    0.63    0.56    0.04    0.08    0.45    6.50    1.50   -0.90   -1.25    0.11
104.94925   -0.75   33.30    0.53    0.66    0.06    0.08    0.31    5.50    1.50   -0.90   -1.40    0.01
104.94950   -0.98   33.30    0.44    0.72    0.08    0.08    0.25    4.33    1.50   -0.90   -1.50   -0.06
104.94975   -1.14   33.30    0.35    0.70    0.10    0.08    0.20    4.52   12.00   -0.89   -1.53   -0.10
104.950     -1.21   33.30    0.28    0.60    0.12    0.07    0.30    5.38   10.50   -0.88   -1.51   -0.12
104.95025   -1.18   33.30    0.20    0.44    0.14    0.07    0.25    6.00   10.50   -0.86   -1.47   -0.13
104.95050   -1.08   33.30    0.13    0.27    0.16    0.07    0.29    6.42   10.50   -0.84   -1.43   -0.13
104.95075   -0.96   33.30    0.06    0.12    0.18    0.07    0.29    7.20    9.00   -0.82   -1.40   -0.12
104.951     -0.93   33.30    0.01    0.04    0.19    0.07    0.27    7.91    9.00   -0.79   -1.39   -0.12
104.95125   -0.94   33.30    0.00    0.02    0.21    0.07    0.40    8.95    7.50   -0.76   -1.40   -0.11
104.95150   -0.93   33.30   -0.00    0.04    0.22    0.07    0.48   10.10    7.50   -0.73   -1.43   -0.11
104.95175   -0.94   33.30    0.03    0.06    0.23    0.07    0.52   11.25    6.00   -0.69   -1.46   -0.12
104.952     -0.91   33.30    0.07    0.06    0.25    0.07    0.56   12.55    6.00   -0.65   -1.49   -0.15
104.95225   -0.78   33.30    0.12    0.03    0.26    0.07    0.51   13.59    6.00   -0.61   -1.50   -0.19
104.95250   -0.63   33.30    0.19   -0.01    0.27    0.07    0.67   14.38    6.00   -0.57   -1.51   -0.26
104.95275   -0.50   33.30    0.29   -0.05    0.27    0.07    0.80   15.50    3.00   -0.53   -1.49   -0.36
104.953     -0.44   33.30    0.40   -0.05    0.28    0.06    0.96   17.08    3.00   -0.49   -1.46   -0.49
104.95325   -0.40   33.30    0.50   -0.02    0.28    0.06    1.16   18.33    3.00   -0.44   -1.41   -0.62
104.95350   -0.39   33.30    0.58    0.04    0.29    0.06    1.34   19.25    3.00   -0.40   -1.33   -0.76
104.95375   -0.39   33.30    0.58    0.08    0.29    0.06    1.64   19.58    3.00   -0.35   -1.19   -0.90
104.954     -0.44   33.30    0.49    0.07    0.29    0.06    1.97   19.58    3.00   -0.31   -0.98   -1.00
104.95425   -0.47   33.30    0.32   -0.01    0.29    0.06    2.31   18.92    3.00   -0.26   -0.71   -1.04
104.95450   -0.46   33.30    0.12   -0.19    0.29    0.06    2.67   17.83    3.00   -0.21   -0.39   -1.04
104.95475   -0.44   33.30   -0.06   -0.42    0.28    0.06    2.90   18.67    1.50   -0.17   -0.07   -0.97
104.955     -0.36   33.30   -0.19   -0.65    0.28    0.06    3.11   15.33    1.50   -0.13    0.23   -0.85
104.95525   -0.21   33.30   -0.25   -0.82    0.27    0.06    3.22   11.83    1.50   -0.08    0.46   -0.72
104.95550   -0.05   33.30   -0.29   -0.92    0.26    0.06    3.26    8.54    6.00   -0.04    0.62   -0.59
104.95575    0.03   33.30   -0.35   -0.93    0.26    0.06    3.25    7.43    7.50    0.00    0.72   -0.48
104.956      0.01   33.30   -0.46   -0.89    0.25    0.06    3.25    7.22   12.00    0.03    0.77   -0.39
104.95625   -0.07   33.30   -0.60   -0.83    0.23    0.05    3.24    7.67   13.50    0.07    0.78   -0.31
104.95650   -0.19   33.30   -0.74   -0.77    0.22    0.05    3.22    8.15   13.50    0.10    0.78   -0.24
104.95675   -0.36   33.30   -0.79   -0.71    0.21    0.05    3.16    8.56   13.50    0.13    0.76   -0.17
104.957     -0.48   33.30   -0.71   -0.62    0.19    0.05    3.11    8.85   13.50    0.17    0.72   -0.09
104.95725   -0.51   33.30   -0.53   -0.49    0.18    0.05    3.02    9.00   13.50    0.19    0.68   -0.01
104.95750   -0.51   33.30   -0.32   -0.35    0.16    0.05    2.86    9.00   13.50    0.22    0.64    0.05
104.95775   -0.49   33.30   -0.11   -0.20    0.14    0.05    2.71    8.93   13.50    0.24    0.61    0.12
104.958     -0.44   33.30    0.04   -0.05    0.13    0.05    2.60    8.85   13.50    0.27    0.60    0.20
104.95825   -0.44   33.30    0.16    0.06    0.11    0.05    2.46    8.59   13.50    0.29    0.61    0.27
104.95850   -0.39   33.30    0.29    0.16    0.09    0.05    2.46    8.30   13.50    0.30    0.64    0.35
104.95875   -0.30   33.30    0.44    0.24    0.07    0.05    2.28    7.93   13.50    0.31    0.65    0.43
104.959     -0.21   33.30    0.63    0.32    0.05    0.05    2.20    7.44   13.50    0.33    0.64    0.49
104.95925   -0.09   33.30    0.81    0.41    0.02    0.05    2.07    6.96   13.50    0.33    0.60    0.51
104.95950    0.07   33.30    0.96    0.51    0.00    0.05    2.05    6.40   15.00    0.34    0.54    0.52
104.95975    0.15   33.30    1.05    0.61   -0.01    0.04    2.01    5.93   15.00    0.34    0.47    0.50
104.960      0.15   33.30    1.08    0.71   -0.03    0.04    2.02    5.50   15.00    0.34    0.41    0.47
104.96025    0.10   33.30    1.04    0.81   -0.05    0.04    2.07    5.03   16.50    0.34    0.36    0.46
104.96050    0.01   33.30    0.95    0.89   -0.07    0.04    2.03    4.58   16.50    0.33    0.35    0.49
104.96075   -0.11   33.30    0.82    0.92   -0.09    0.04    2.04    4.36   19.50    0.33    0.36    0.53
104.961     -0.29   33.30    0.65    0.88   -0.12    0.04    2.05    4.41   19.50    0.32    0.39    0.59
104.96125   -0.41   33.30    0.47    0.77   -0.14    0.04    2.03    4.44   19.50    0.30    0.42    0.64
104.96150   -0.47   33.30    0.31    0.59   -0.16    0.04    2.06    4.44   19.50    0.29    0.47    0.68
104.96175   -0.44   33.30    0.13    0.37   -0.18    0.04    1.95    4.41   19.50    0.27    0.52    0.70
104.962     -0.39   33.30   -0.03    0.16   -0.19    0.04    1.99    4.67    3.00    0.25    0.58    0.71
104.96225   -0.31   33.30   -0.18   -0.01   -0.21    0.04    2.06    5.42    3.00    0.23    0.64    0.71
104.96250   -0.23   33.30   -0.30   -0.13   -0.23    0.04    2.18    5.92    3.00    0.21    0.70    0.71
104.96275   -0.17   33.30   -0.36   -0.17   -0.25    0.04    2.27    6.08    3.00    0.18    0.74    0.67
104.963     -0.14   33.30   -0.37   -0.17   -0.26    0.04    2.45    6.17    3.00    0.16    0.75    0.59
104.96325   -0.07   33.30   -0.32   -0.12   -0.28    0.04    2.63    5.92    3.00    0.13    0.73    0.46
104.96350    0.00   33.30   -0.27   -0.07   -0.29    0.04    2.68    5.42    3.00    0.10    0.68    0.29
104.96375    0.04   33.30   -0.25    0.02   -0.30    0.04    2.82    5.83    1.50    0.07    0.60    0.09
104.964     -0.01   33.30   -0.28    0.12   -0.31    0.04    2.79    4.33    1.50    0.04    0.51   -0.09
104.96425   -0.18   33.30   -0.37    0.23   -0.32    0.04    2.80    2.92    3.00    0.01    0.42   -0.23
104.96450   -0.42   33.30   -0.51    0.34   -0.33    0.04    2.86    2.42   16.50   -0.01    0.33   -0.31
104.96475   -0.71   33.30   -0.67    0.42   -0.34    0.04    2.79    2.58   18.00   -0.05    0.24   -0.33
104.965     -0.97   33.30   -0.84    0.45   -0.34    0.04    2.78    2.81   18.00   -0.08    0.18   -0.32
104.96525   -1.10   33.30   -0.97    0.40   -0.35    0.04    2.75    2.89   18.00   -0.11    0.13   -0.30
104.96550   -1.17   33.30   -1.08    0.30   -0.35    0.03    2.79    2.83   18.00   -0.15    0.12   -0.29
104.96575   -1.20   33.30   -1.15    0.15   -0.35    0.03    2.71    2.77   19.50   -0.18    0.13   -0.29
104.966     -1.09   33.30   -1.18   -0.03   -0.35    0.03    2.65    3.00    3.00   -0.21    0.15   -0.28
104.96625   -0.90   33.30   -1.20   -0.21   -0.35    0.03    2.58    3.33    3.00   -0.24    0.17   -0.25
104.96650   -0.74   33.30   -1.21   -0.38   -0.34    0.03    2.56    3.58    3.00   -0.27    0.19   -0.19
104.96675   -0.56   33.30   -1.22   -0.50   -0.34    0.03    2.59    3.83    3.00   -0.30    0.18   -0.12
104.967     -0.33   33.30   -1.19   -0.56   -0.33    0.03    2.49    4.00    3.00   -0.33    0.15   -0.06
104.96725   -0.14   33.30   -1.09   -0.58   -0.32    0.03    2.43    4.17    3.00   -0.36    0.12   -0.02
104.96750   -0.00   33.30   -0.92   -0.59   -0.31    0.03    2.42    4.25    3.00   -0.38    0.10   -0.02
104.96775    0.16   33.40   -0.66   -0.60   -0.30    0.03    2.40    4.25    3.00   -0.41    0.09   -0.04
104.968      0.46   33.40   -0.35   -0.61   -0.28    0.03    2.31    4.25    3.00   -0.43    0.07   -0.07
104.96825    0.72   33.40   -0.04   -0.60   -0.27    0.03    2.29    4.08    3.00   -0.45    0.02   -0.07
104.96850    0.97   33.40    0.21   -0.57   -0.25    0.03    2.29    3.83    3.00   -0.47   -0.05   -0.05
104.96875    1.18   33.40    0.38   -0.50   -0.23    0.03    2.22    3.33    3.00   -0.49   -0.16   -0.02
104.969      1.33   33.40    0.48   -0.42   -0.21    0.03    2.12    2.92    3.00   -0.50   -0.29    0.01
104.96925    1.36   33.40    0.52   -0.34   -0.19    0.03    2.05    2.48   10.50   -0.52   -0.41    0.00
104.96950    1.38   33.40    0.55   -0.30   -0.17    0.03    2.02    2.65   10.50   -0.53   -0.52   -0.07
104.96975    1.39   33.40    0.58   -0.30   -0.14    0.03    1.99    2.82   10.50   -0.54   -0.60   -0.18
104.970      1.46   33.40    0.60   -0.33   -0.12    0.03    2.00    2.77   10.50   -0.54   -0.67   -0.33
104.97025    1.52   33.40    0.60   -0.34   -0.09    0.03    1.99    2.65   10.50   -0.55   -0.72   -0.46
104.97050    1.58   33.40    0.57   -0.32   -0.07    0.03    2.03    2.53   10.50   -0.55   -0.80   -0.59
104.97075    1.54   33.40    0.53   -0.26   -0.04    0.03    2.02    2.50    3.00   -0.55   -0.88   -0.69
104.971      1.50   33.40    0.48   -0.16   -0.01    0.03    2.11    2.75    3.00   -0.55   -0.96   -0.77
104.97125    1.43   33.40    0.48   -0.03    0.01    0.03    2.25    2.92    3.00   -0.54   -1.01   -0.85
104.97150    1.33   33.40    0.54    0.09    0.04    0.03    2.24    2.83    3.00   -0.53   -1.04   -0.96
104.97175    1.24   33.40    0.65    0.20    0.07    0.03    2.39    2.42    3.00   -0.52   -1.03   -1.05
104.972      1.25   33.40    0.81    0.28    0.10    0.03    2.51    1.92    3.00   -0.51   -0.99   -1.11
104.97225    1.26   33.40    0.96    0.33    0.13    0.03    2.54    1.33    1.50   -0.50   -0.94   -1.11
104.97250    1.30   33.40    1.08    0.34    0.17    0.03    2.53    0.82   16.50   -0.48   -0.91   -1.05
104.97275    1.40   33.40    1.14    0.29    0.20    0.04    2.46    1.00   16.50   -0.46   -0.89   -0.92
104.973      1.50   33.40    1.12    0.20    0.23    0.04    2.39    1.33    3.00   -0.44   -0.86   -0.75
104.97325    1.57   33.40    1.03    0.08    0.26    0.04    2.35    1.75    3.00   -0.42   -0.80   -0.57
104.97350    1.68   33.40    0.90   -0.03    0.29    0.04    2.23    2.33    3.00   -0.39   -0.71   -0.42
104.97375    1.71   33.40    0.73   -0.12    0.33    0.04    2.19    2.42    3.00   -0.37   -0.57   -0.29
104.974      1.61   33.40    0.55   -0.17    0.36    0.04    2.20    2.44    9.00   -0.34   -0.42   -0.18
104.97425    1.50   33.40    0.37   -0.16    0.39    0.04    2.20    2.76    9.00   -0.31   -0.28   -0.07
104.97450    1.35   33.40    0.18   -0.11    0.42    0.04    2.16    2.89    9.00   -0.28   -0.18    0.06
104.97475    1.08   33.40   -0.03   -0.02    0.45    0.04    2.05    2.89    9.00   -0.25   -0.10    0.21
104.975      0.75   33.40   -0.23    0.09    0.47    0.04    1.99    2.80    9.00   -0.21   -0.04    0.37
104.97525    0.44   33.40   -0.42    0.17    0.50    0.04    2.01    2.49    9.00   -0.18    0.03    0.52
104.97550    0.17   33.40   -0.58    0.24    0.53    0.04    2.14    2.04    9.00   -0.14    0.13    0.65
104.97575   -0.08   33.40   -0.67    0.27    0.55    0.04    2.18    1.58    3.00   -0.11    0.25    0.73
104.976     -0.25   33.40   -0.70    0.30    0.57    0.04    2.00    2.25    3.00   -0.07    0.37    0.77
104.97625   -0.33   33.40   -0.65    0.33    0.60    0.04    2.29    2.83    3.00   -0.03    0.45    0.78
104.97650   -0.36   33.40   -0.57    0.39    0.62    0.04    2.31    3.50    3.00    0.00    0.48    0.79
104.97675   -0.36   33.40   -0.46    0.49    0.64    0.04    2.25    3.83    3.00    0.03    0.47    0.80
104.977     -0.35   33.40   -0.37    0.58    0.65    0.04    2.23    4.17    3.00    0.07    0.43    0.81
104.97725   -0.34   33.40   -0.32    0.63    0.67    0.04    2.26    4.42    3.00    0.11    0.40    0.81
104.97750   -0.32   33.40   -0.33    0.63    0.68    0.04    2.26    4.42    3.00    0.14    0.41    0.80
104.97775   -0.30   33.40   -0.40    0.54    0.70    0.04    2.34    4.33    3.00    0.18    0.47    0.77
104.978     -0.29   33.40   -0.53    0.39    0.71    0.04    2.52    4.08    3.00    0.21    0.54    0.71
104.97825   -0.30   33.40   -0.70    0.20    0.71    0.05    2.63    3.67    3.00    0.25    0.60    0.64
104.97850   -0.29   33.40   -0.87    0.02    0.72    0.05    2.82    4.00    1.50    0.28    0.64    0.58
104.97875   -0.29   33.40   -0.98   -0.13    0.72    0.05    2.87    3.00    1.50    0.31    0.62    0.54
104.979     -0.26   33.40   -1.01   -0.24    0.73    0.05    2.82    1.87   12.00    0.34    0.58    0.52
104.97925   -0.19   33.40   -0.91   -0.31    0.72    0.05    2.69    2.15   10.50    0.37    0.51    0.49
104.97950   -0.04   33.40   -0.73   -0.38    0.72    0.05    2.65    2.65   10.50    0.40    0.46    0.47
104.97975    0.20   33.40   -0.47   -0.45    0.72    0.05    2.60    2.94   10.50    0.42    0.40    0.42
104.980      0.48   33.40   -0.19   -0.52    0.71    0.05    2.60    3.15   10.50    0.45    0.32    0.34
104.98025    0.79   33.40    0.05   -0.56    0.70    0.05    2.65    3.31   10.50    0.47    0.21    0.24
104.98050    1.06   33.40    0.23   -0.57    0.69    0.05    2.65    3.19   10.50    0.49    0.07    0.14
104.98075    1.18   33.40    0.31   -0.50    0.68    0.05    2.53    3.58    3.00    0.50   -0.11    0.04
104.981      1.19   33.40    0.33   -0.37    0.66    0.05    2.48    3.67    3.00    0.52   -0.31   -0.06
104.98125    1.08   33.40    0.29   -0.20    0.64    0.05    2.40    3.33    3.00    0.53   -0.48   -0.15
104.98150    0.85   33.40    0.26   -0.02    0.62    0.06    2.32    2.67    3.00    0.53   -0.64   -0.24
104.98175    0.59   33.40    0.24    0.13    0.60    0.06    2.24    3.17    1.50    0.54   -0.75   -0.31
104.982      0.41   33.40    0.24    0.24    0.58    0.06    2.24    2.33    1.50    0.54   -0.83   -0.38
104.98225    0.28   33.40    0.24    0.31    0.55    0.06    2.25    1.19   12.00    0.54   -0.88   -0.43
104.98250    0.17   33.40    0.24    0.36    0.52    0.06    2.29    1.17    4.50    0.54   -0.89   -0.46
104.98275    0.10   33.40    0.21    0.37    0.49    0.06    2.35    1.83    3.00    0.53   -0.86   -0.45
104.983      0.02   33.40    0.15    0.34    0.46    0.06    2.25    2.83    3.00    0.53   -0.77   -0.40
104.98325   -0.02   33.40    0.09    0.28    0.43    0.06    2.17    3.75    3.00    0.51   -0.61   -0.31
104.98350   -0.08   33.40    0.05    0.18    0.39    0.06    2.26    4.42    3.00    0.50   -0.40   -0.20
104.98375   -0.07   33.40    0.04    0.06    0.35    0.06    2.42    5.08    3.00    0.48   -0.15   -0.08
104.984      0.01   33.40    0.06   -0.04    0.32    0.07    2.61    5.33    3.00    0.46    0.11    0.05
104.98425    0.13   33.40    0.10   -0.10    0.28    0.07    2.73    5.08    3.00    0.44    0.35    0.16
104.98450    0.21   33.40    0.15   -0.13    0.24    0.07    2.83    6.50    1.50    0.41    0.55    0.26
104.98475    0.25   33.40    0.19   -0.12    0.19    0.07    2.87    5.67    1.50    0.38    0.71    0.34
104.985      0.28   33.40    0.22   -0.11    0.15    0.07    2.92    4.17    1.50    0.35    0.80    0.40
104.98525    0.27   33.40    0.24   -0.11    0.11    0.07    2.90    2.33    1.50    0.31    0.84    0.43
104.98550    0.22   33.40    0.27   -0.13    0.06    0.07    2.90    1.67   12.00    0.28    0.83    0.43
104.98575    0.28   33.40    0.31   -0.14    0.02    0.07    2.96    1.85   16.50    0.24    0.76    0.41
104.986      0.33   33.40    0.36   -0.10   -0.02    0.07    2.91    2.27   16.50    0.19    0.66    0.35
104.98625    0.28   33.40    0.39   -0.01   -0.07    0.07    2.92    2.64   16.50    0.15    0.53    0.27
104.98650    0.19   33.40    0.38    0.10   -0.11    0.08    2.89    2.97   15.00    0.10    0.41    0.18
104.98675    0.10   33.40    0.30    0.20   -0.16    0.08    2.71    3.33    3.00    0.05    0.30    0.09
104.987     -0.14   33.40    0.16    0.25   -0.21    0.08    2.60    3.75    3.00    0.00    0.23    0.01
104.98725   -0.37   33.40   -0.02    0.23   -0.25    0.08    2.51    3.75    3.00   -0.04    0.17   -0.05
104.98750   -0.54   33.40   -0.18    0.18   -0.30    0.08    2.42    3.83    3.00   -0.09    0.15   -0.10
104.98775   -0.67   33.40   -0.27    0.10   -0.35    0.08    2.42    3.92    3.00   -0.15    0.12   -0.14
104.988     -0.70   33.40   -0.27    0.06   -0.39    0.08    2.45    3.94    4.50   -0.21    0.10   -0.18
104.98825   -0.64   33.40   -0.17    0.04   -0.44    0.08    2.51    3.83    4.50   -0.26    0.06   -0.22
104.98850   -0.57   33.40   -0.02    0.08   -0.48    0.09    2.50    4.00   19.50   -0.32    0.02   -0.28
104.98875   -0.46   33.40    0.13    0.13   -0.53    0.09    2.57    4.36   19.50   -0.38   -0.03   -0.34
104.989     -0.35   33.40    0.22    0.19   -0.57    0.09    2.53    4.67   19.50   -0.44   -0.09   -0.39
104.98925   -0.34   33.40    0.22    0.24   -0.61    0.09    2.44    4.92   19.50   -0.50   -0.15   -0.42
104.98950   -0.40   33.40    0.15    0.26   -0.65    0.09    2.26    5.05   19.50   -0.56   -0.24   -0.44
104.98975   -0.50   33.40    0.05    0.27   -0.69    0.09    2.19    5.20    9.00   -0.62   -0.33   -0.44
104.990     -0.57   33.40   -0.03    0.25   -0.73    0.09    2.10    5.56    9.00   -0.69   -0.42   -0.44
104.99025   -0.66   33.40   -0.03    0.21   -0.76    0.09    2.03    5.69    9.00   -0.75   -0.50   -0.45
104.99050   -0.65   33.40    0.06    0.18   -0.80    0.10    2.09    5.73    9.00   -0.80   -0.56   -0.50
104.99075   -0.55   33.40    0.24    0.14   -0.83    0.10    2.12    5.80   10.50   -0.86   -0.57   -0.56
104.991     -0.34   33.40    0.44    0.09   -0.86    0.10    2.12    5.63   10.50   -0.92   -0.54   -0.64
104.99125   -0.12   33.40    0.59    0.01   -0.89    0.10    2.23    5.71   12.00   -0.98   -0.46   -0.69
104.99150    0.11   33.40    0.65   -0.07   -0.92    0.10    2.35    6.26   13.50   -1.03   -0.34   -0.72
104.99175    0.28   33.40    0.60   -0.14   -0.94    0.10    2.42    6.89   13.50   -1.09   -0.19   -0.71
104.992      0.38   33.40    0.46   -0.19   -0.96    0.10    2.46    7.41   13.50   -1.14   -0.05   -0.66
104.99225    0.31   33.40    0.28   -0.20   -0.98    0.10    2.44    7.85   13.50   -1.19    0.07   -0.58
