Datum: 29.11.2016 06:49
_KM.M____   RK1-i    RYCH   SL_D1   SP_D1   SK_D2   K70-i   PKcel   ZKS_%   ZKS_b   VK_D2   VL_D1   VP_D1
000.02975    0.11   16.70    0.40   -0.23   -0.24    0.03    3.52    9.50    3.00    0.73    0.11   -0.42
000.030      0.12   16.70    0.48   -0.11   -0.23    0.04    3.37   10.67    3.00    0.78    0.06   -0.33
000.03025    0.14   16.70    0.51   -0.01   -0.21    0.04    3.30   11.50    3.00    0.82    0.02   -0.22
000.03050    0.11   16.70    0.51    0.05   -0.20    0.04    3.18   13.67    1.50    0.86    0.00   -0.09
000.03075    0.13   16.70    0.48    0.07   -0.18    0.04    3.00   14.00    1.50    0.90   -0.01    0.08
000.031      0.19   16.70    0.45    0.04   -0.16    0.04    2.86   14.17    1.50    0.94   -0.02    0.26
000.03125    0.26   16.70    0.43   -0.02   -0.14    0.04    2.76   13.50    1.50    0.97   -0.03    0.44
000.03150    0.36   16.70    0.42   -0.08   -0.12    0.04    2.48   12.67    1.50    1.00   -0.05    0.62
000.03175    0.49   16.70    0.41   -0.11   -0.10    0.04    2.28   11.83    1.50    1.03   -0.04    0.78
000.032      0.55   16.70    0.38   -0.10   -0.08    0.05    2.16   10.50    1.50    1.06    0.00    0.93
000.03225    0.53   16.70    0.33   -0.04   -0.05    0.05    2.09    9.17    1.50    1.08    0.07    1.06
000.03250    0.44   16.70    0.28    0.03   -0.03    0.05    2.03    7.83    1.50    1.10    0.15    1.16
000.03275    0.25   16.70    0.23    0.12    0.00    0.05    2.10    6.50    1.50    1.12    0.22    1.20
000.033      0.07   16.70    0.22    0.20    0.01    0.05    2.05    5.17    1.50    1.14    0.24    1.19
000.03325   -0.07   16.70    0.24    0.26    0.04    0.05    1.95    3.67    1.50    1.15    0.20    1.12
000.03350   -0.16   16.70    0.27    0.32    0.06    0.05    1.88    2.80    9.00    1.15    0.12    1.03
000.03375   -0.20   16.70    0.30    0.36    0.09    0.05    1.87    2.82   10.50    1.16    0.03    0.94
000.034     -0.20   16.70    0.31    0.40    0.12    0.05    1.76    3.06   12.00    1.16   -0.06    0.88
000.03425   -0.19   16.70    0.29    0.45    0.15    0.06    1.80    3.33   12.00    1.16   -0.10    0.88
000.03450   -0.20   16.70    0.26    0.54    0.18    0.06    1.85    4.08    3.00    1.15   -0.09    0.93
000.03475   -0.28   16.70    0.21    0.67    0.21    0.06    1.90    5.25    3.00    1.14   -0.04    0.99
000.035     -0.40   16.70    0.16    0.82    0.24    0.06    2.02    6.25    3.00    1.13    0.04    1.05
000.03525   -0.54   16.70    0.09    0.98    0.27    0.06    2.15    7.33    3.00    1.11    0.14    1.07
000.03550   -0.69   16.70    0.04    1.13    0.30    0.06    2.24    8.17    3.00    1.09    0.25    1.07
000.03575   -0.85   16.70    0.01    1.22    0.33    0.06    2.39    8.75    3.00    1.07    0.39    1.06
000.036     -0.91   16.70    0.02    1.24    0.36    0.06    2.50    9.00    3.00    1.04    0.55    1.06
000.03625   -0.86   16.70    0.08    1.18    0.39    0.07    2.60   10.17    1.50    1.01    0.72    1.05
000.03650   -0.72   16.70    0.21    1.06    0.42    0.07    2.72    9.67    1.50    0.98    0.88    1.04
000.03675   -0.51   16.70    0.37    0.92    0.45    0.07    2.83    9.17    1.50    0.95    0.99    0.99
000.037     -0.24   16.70    0.53    0.78    0.48    0.07    2.84    8.33    1.50    0.91    1.04    0.89
000.03725   -0.03   16.70    0.66    0.69    0.51    0.07    2.89    7.33    1.50    0.87    1.03    0.74
000.03750    0.13   16.70    0.75    0.65    0.54    0.07    3.06    6.00    1.50    0.82    0.98    0.58
000.03775    0.23   16.70    0.79    0.64    0.56    0.07    3.20    4.83    1.50    0.77    0.89    0.41
000.038      0.27   16.70    0.80    0.62    0.59    0.07    3.23    4.22    6.00    0.73    0.76    0.25
000.03825    0.34   16.70    0.79    0.56    0.62    0.08    3.22    3.67    7.50    0.67    0.57    0.07
000.03850    0.48   16.70    0.76    0.44    0.64    0.08    3.26    3.38    9.00    0.62    0.30   -0.16
000.03875    0.62   16.70    0.72    0.26    0.67    0.08    3.18    3.38    9.00    0.57   -0.08   -0.48
000.039      0.85   16.70    0.64    0.04    0.69    0.08    3.19    3.29    9.00    0.51   -0.57   -0.91
000.03925    1.06   16.70    0.52   -0.16    0.72    0.08    3.07    3.23   10.50    0.45   -1.12   -1.43
000.03950    1.19   16.70    0.37   -0.32    0.74    0.08    3.04    3.11   10.50    0.39   -1.68   -1.96
000.03975    1.23   16.70    0.21   -0.42    0.76    0.08    3.01    2.86   10.50    0.33   -2.16   -2.44
000.040      1.20   16.70    0.04   -0.49    0.78    0.08    3.01    3.17    3.00    0.27   -2.48   -2.80
000.04025    1.09   16.70   -0.12   -0.53    0.80    0.08    2.96    3.42    3.00    0.20   -2.62   -2.97
000.04050    0.97   16.70   -0.26   -0.58    0.82    0.09    2.94    3.50    3.00    0.14   -2.57   -2.96
000.04075    0.85   16.70   -0.37   -0.64    0.84    0.09    2.97    3.50    3.00    0.08   -2.35   -2.78
000.041      0.74   16.70   -0.46   -0.71    0.85    0.09    2.90    3.42    3.00    0.01   -2.03   -2.47
000.04125    0.67   16.70   -0.53   -0.75    0.87    0.09    2.84    3.26   13.50   -0.04   -1.65   -2.06
000.04150    0.64   16.70   -0.59   -0.78    0.88    0.09    2.81    3.07   13.50   -0.10   -1.27   -1.62
000.04175    0.59   16.70   -0.63   -0.76    0.90    0.09    2.74    2.78   13.50   -0.16   -0.91   -1.19
000.042      0.58   16.70   -0.65   -0.73    0.91    0.09    2.68    2.67    7.50   -0.23   -0.58   -0.78
000.04225    0.57   16.70   -0.66   -0.68    0.92    0.09    2.59    2.71    7.50   -0.29   -0.30   -0.42
000.04250    0.57   16.70   -0.64   -0.66    0.93    0.09    2.61    2.57    7.50   -0.35   -0.07   -0.14
000.04275    0.60   16.70   -0.61   -0.65    0.93    0.09    2.60    2.40    6.00   -0.40    0.14    0.10
000.043      0.66   16.70   -0.56   -0.65    0.94    0.10    2.62    2.19    6.00   -0.46    0.33    0.30
000.04325    0.72   16.70   -0.49   -0.62    0.94    0.10    2.67    1.88    6.00   -0.51    0.51    0.46
000.04350    0.76   16.70   -0.44   -0.58    0.95    0.10    2.67    1.56    6.00   -0.57    0.69    0.60
000.04375    0.69   16.70   -0.42   -0.52    0.95    0.10    2.70    1.89   13.50   -0.62    0.85    0.71
000.044      0.66   16.70   -0.42   -0.46    0.95    0.10    2.71    2.56   13.50   -0.66    0.99    0.80
000.04425    0.58   16.70   -0.46   -0.42    0.95    0.10    2.82    3.15   13.50   -0.71    1.10    0.85
000.04450    0.46   16.70   -0.51   -0.43    0.95    0.10    2.73    3.63   13.50   -0.75    1.16    0.88
000.04475    0.37   16.70   -0.57   -0.48    0.94    0.10    2.70    4.04   13.50   -0.79    1.18    0.87
000.045      0.38   16.70   -0.60   -0.54    0.94    0.10    2.60    4.37   13.50   -0.82    1.15    0.84
000.04525    0.33   16.70   -0.59   -0.59    0.93    0.10    2.60    4.59   13.50   -0.85    1.06    0.77
000.04550    0.32   16.70   -0.56   -0.62    0.93    0.10    2.55    4.59   13.50   -0.88    0.92    0.68
000.04575    0.38   16.70   -0.49   -0.61    0.92    0.10    2.50    4.52   13.50   -0.90    0.73    0.56
000.046      0.46   16.70   -0.39   -0.55    0.91    0.11    2.47    4.48   16.50   -0.92    0.51    0.40
000.04625    0.48   16.70   -0.27   -0.45    0.90    0.11    2.53    4.97   18.00   -0.94    0.29    0.20
000.04650    0.54   16.70   -0.17   -0.34    0.89    0.11    2.60    5.39   16.50   -0.95    0.09    0.00
000.04675    0.58   16.70   -0.09   -0.21    0.88    0.11    2.74    5.76   16.50   -0.96   -0.07   -0.21
000.047      0.58   16.70   -0.02   -0.09    0.86    0.11    2.76    6.03   16.50   -0.96   -0.18   -0.40
000.04725    0.52   16.70    0.00    0.00    0.85    0.11    2.79    6.18   16.50   -0.96   -0.25   -0.55
000.04750    0.49   16.70    0.00    0.07    0.83    0.11    2.85    6.24   16.50   -0.96   -0.27   -0.66
000.04775    0.39   16.70   -0.03    0.12    0.81    0.11    2.86    6.24   16.50   -0.95   -0.26   -0.72
000.048      0.25   16.70   -0.08    0.18    0.80    0.11    2.83    6.17   15.00   -0.94   -0.21   -0.73
000.04825    0.11   16.70   -0.12    0.24    0.78    0.11    2.85    6.20   15.00   -0.92   -0.13   -0.72
000.04850   -0.01   16.70   -0.14    0.32    0.76    0.11    2.84    6.20   15.00   -0.90   -0.05   -0.69
000.04875   -0.19   16.70   -0.12    0.40    0.74    0.11    2.82    6.03   15.00   -0.87    0.05   -0.64
000.049     -0.30   16.70   -0.04    0.47    0.72    0.11    2.78    6.07   13.50   -0.84    0.14   -0.57
000.04925   -0.33   16.70    0.06    0.52    0.70    0.11    2.78    6.11   13.50   -0.80    0.22   -0.46
000.04950   -0.30   16.70    0.19    0.54    0.67    0.11    2.68    6.31   12.00   -0.77    0.29   -0.33
000.04975   -0.24   16.70    0.30    0.52    0.65    0.11    2.67    6.55   12.00   -0.72    0.33   -0.17
000.050     -0.09   16.70    0.38    0.48    0.63    0.11    2.57    6.67   12.00   -0.67    0.36   -0.00
000.05025    0.01   16.70    0.41    0.43    0.60    0.11    2.47    6.92    3.00   -0.62    0.36    0.15
000.05050    0.12   16.70    0.41    0.38    0.58    0.12    2.42    6.92    3.00   -0.57    0.37    0.30
000.05075    0.19   16.70    0.39    0.33    0.55    0.12    2.35    6.67    3.00   -0.51    0.38    0.42
000.051      0.23   16.70    0.35    0.31    0.52    0.12    2.13    6.89    9.00   -0.45    0.40    0.52
000.05125    0.19   16.70    0.32    0.31    0.50    0.12    2.00    7.29    7.50   -0.38    0.44    0.62
000.05150    0.18   16.70    0.32    0.33    0.47    0.12    1.95    7.86    7.50   -0.32    0.51    0.72
000.05175    0.12   16.70    0.32    0.36    0.44    0.12    1.85    8.24    7.50   -0.25    0.59    0.81
000.052      0.04   16.70    0.32    0.36    0.42    0.12    1.82    8.48    7.50   -0.17    0.67    0.89
000.05225   -0.01   16.70    0.30    0.32    0.39    0.12    1.85    8.57    7.50   -0.10    0.75    0.94
000.05250   -0.01   16.70    0.24    0.24    0.36    0.12    1.84    8.48    7.50   -0.02    0.82    0.95
000.05275   -0.03   16.70    0.15    0.13    0.33    0.12    1.91    8.24    7.50    0.05    0.86    0.93
000.053     -0.01   16.70    0.04   -0.00    0.30    0.12    1.97    7.92    6.00    0.14    0.87    0.88
000.05325   -0.02   16.70   -0.05   -0.11    0.27    0.12    2.03    7.50    6.00    0.22    0.84    0.82
000.05350   -0.04   16.70   -0.11   -0.19    0.25    0.12    1.98    6.98    6.00    0.30    0.77    0.76
000.05375   -0.05   16.70   -0.09   -0.21    0.22    0.12    1.89    6.25    3.00    0.39    0.65    0.73
000.054     -0.02   16.70   -0.01   -0.17    0.19    0.12    1.78    6.83    3.00    0.48    0.51    0.70
000.05425    0.00   16.70    0.12   -0.11    0.16    0.12    1.61    7.17    3.00    0.56    0.33    0.67
