_KM.M____   RK1-i    RYCH   SL_D1   SP_D1   SK_D2   K70-i   PKcel   ZKS_%   ZKS_b   VK_D2   VL_D1   VP_D1
000.01225   -0.68   33.60   -0.29   -0.27    0.32    0.13    3.98    4.59   13.50   -0.58    0.30   -0.62
000.01250   -0.61   33.57   -0.04   -0.28    0.31    0.12    3.94    4.67   13.50   -0.59    0.15   -0.69
000.01275   -0.43   33.53    0.21   -0.32    0.31    0.12    3.90    4.70   15.00   -0.61    0.01   -0.76
000.013     -0.16   33.50    0.43   -0.39    0.32    0.13    3.85    4.83   15.00   -0.63   -0.11   -0.82
000.01325    0.15   33.50    0.59   -0.48    0.32    0.13    3.80    4.97   16.50   -0.65   -0.20   -0.85
000.01350    0.47   33.50    0.69   -0.57    0.31    0.12    3.74    5.30   16.50   -0.66   -0.25   -0.87
000.01375    0.70   33.50    0.72   -0.64    0.30    0.12    3.68    5.58   16.50   -0.68   -0.27   -0.85
000.014      0.78   33.50    0.69   -0.68    0.30    0.13    3.62    6.28   18.00   -0.70   -0.26   -0.79
000.01425    0.72   33.50    0.61   -0.67    0.29    0.13    3.57    6.67   18.00   -0.71   -0.22   -0.70
000.01450    0.55   33.50    0.50   -0.62    0.27    0.12    3.52    6.94   18.00   -0.71   -0.18   -0.59
000.01475    0.29   33.50    0.39   -0.53    0.26    0.12    3.47    7.14   18.00   -0.72   -0.13   -0.47
000.015      0.03   33.50    0.28   -0.39    0.26    0.13    3.43    7.14   18.00   -0.73   -0.09   -0.33
000.01525   -0.17   33.50    0.18   -0.22    0.25    0.14    3.39    7.03   18.00   -0.74   -0.06   -0.21
000.01550   -0.35   33.50    0.11   -0.05    0.23    0.13    3.36    6.81   18.00   -0.73   -0.05   -0.10
000.01575   -0.56   33.50    0.05    0.11    0.21    0.13    3.34    6.44   18.00   -0.73   -0.06   -0.00
000.016     -0.81   33.50    0.01    0.26    0.20    0.14    3.33    6.00   18.00   -0.74   -0.07    0.07
000.01625   -1.10   33.50   -0.02    0.38    0.19    0.14    3.33    5.42   18.00   -0.74   -0.09    0.12
000.01650   -1.42   33.50   -0.07    0.45    0.16    0.13    3.33    4.78   18.00   -0.73   -0.12    0.16
000.01675   -1.68   33.50   -0.10    0.48    0.14    0.13    3.34    4.15   16.50   -0.72   -0.12    0.18
000.017     -1.86   33.50   -0.14    0.45    0.13    0.14    3.36    3.64   16.50   -0.72   -0.12    0.20
000.01725   -1.94   33.50   -0.17    0.38    0.12    0.14    3.40    3.44   13.50   -0.70   -0.09    0.21
000.01750   -1.88   33.50   -0.19    0.28    0.09    0.13    3.44    3.63   13.50   -0.68   -0.05    0.23
000.01775   -1.74   33.50   -0.17    0.16    0.07    0.13    3.48    3.93   12.00   -0.66    0.01    0.25
000.018     -1.55   33.50   -0.13    0.04    0.06    0.14    3.53    4.33   12.00   -0.65    0.09    0.28
000.01825   -1.33   33.50   -0.04   -0.07    0.04    0.15    3.58    4.68   10.50   -0.63    0.17    0.31
000.01850   -1.11   33.50    0.07   -0.14    0.02    0.14    3.63    5.26   10.50   -0.60    0.26    0.35
000.01875   -0.93   33.50    0.21   -0.18    0.01    0.14    3.67    5.71   10.50   -0.57    0.34    0.39
000.019     -0.79   33.50    0.36   -0.17    0.00    0.15    3.72    6.36    9.00   -0.55    0.42    0.44
000.01925   -0.68   33.50    0.50   -0.11   -0.02    0.15    3.76    6.98    9.00   -0.52    0.47    0.49
000.01950   -0.64   33.50    0.61   -0.03   -0.04    0.14    3.79    7.42    9.00   -0.48    0.53    0.54
000.01975   -0.66   33.50    0.67    0.09   -0.05    0.14    3.82    7.73    9.00   -0.44    0.56    0.59
000.020     -0.73   33.50    0.66    0.21   -0.07    0.15    3.85    8.10    7.50   -0.41    0.59    0.63
000.02025   -0.85   33.50    0.57    0.31   -0.09    0.15    3.87    8.38    7.50   -0.37    0.59    0.65
000.02050   -1.05   33.50    0.43    0.39   -0.10    0.15    3.90    8.48    7.50   -0.32    0.59    0.67
000.02075   -1.30   33.50    0.22    0.43   -0.12    0.15    3.93    8.43    7.50   -0.28    0.56    0.67
000.021     -1.57   33.50   -0.03    0.42   -0.13    0.16    3.97    8.24    7.50   -0.24    0.52    0.65
000.02125   -1.84   33.50   -0.29    0.35   -0.14    0.16    4.02    8.23    6.00   -0.19    0.46    0.59
000.02150   -2.08   33.50   -0.55    0.25   -0.15    0.15    4.08    8.02    6.00   -0.13    0.39    0.51
000.02175   -2.24   33.50   -0.78    0.10   -0.16    0.15    4.16    8.25    3.00   -0.08    0.30    0.39
000.022     -2.32   33.50   -0.97   -0.06   -0.17    0.16    4.26    8.75    3.00   -0.04    0.20    0.24
000.02225   -2.33   33.50   -1.10   -0.23   -0.18    0.16    4.37    9.17    3.00    0.01    0.10    0.06
000.02250   -2.25   33.50   -1.18   -0.39   -0.19    0.16    4.50    9.25    3.00    0.06    0.00   -0.13
000.02275   -2.12   33.50   -1.21   -0.53   -0.19    0.16    4.63    9.08    3.00    0.12   -0.09   -0.34
000.023     -1.98   33.50   -1.18   -0.64   -0.20    0.17    4.77    8.58    3.00    0.17   -0.16   -0.55
000.02325   -1.82   33.50   -1.10   -0.70   -0.20    0.17    4.90    7.83    3.00    0.23   -0.22   -0.73
000.02350   -1.66   33.50   -1.00   -0.74   -0.20    0.16    5.02    8.67    1.50    0.29   -0.25   -0.90
000.02375   -1.54   33.50   -0.87   -0.74   -0.20    0.16    5.13    6.83    1.50    0.34   -0.25   -1.02
000.024     -1.45   33.50   -0.73   -0.70   -0.20    0.17    5.21    4.83    1.50    0.40   -0.23   -1.09
000.02425   -1.36   33.50   -0.57   -0.64   -0.20    0.17    5.26    2.73   10.50    0.45   -0.18   -1.11
000.02450   -1.27   33.50   -0.42   -0.55   -0.20    0.16    5.27    3.11    9.00    0.51   -0.12   -1.08
000.02475   -1.18   33.50   -0.28   -0.46   -0.19    0.16    5.26    3.51    9.00    0.56   -0.05   -1.01
000.025     -1.09   33.50   -0.14   -0.35   -0.19    0.17    5.21    4.58    3.00    0.62    0.01   -0.91
000.02525   -1.01   33.50   -0.02   -0.25   -0.18    0.18    5.13    6.67    3.00    0.67    0.06   -0.77
000.02550   -0.97   33.50    0.09   -0.16   -0.17    0.17    5.02    8.42    3.00    0.72    0.09   -0.62
000.02575   -0.96   33.50    0.19   -0.09   -0.16    0.17    4.90   10.08    3.00    0.77    0.09   -0.45
000.026     -0.95   33.50    0.27   -0.04   -0.15    0.18    4.75   11.33    3.00    0.82    0.07   -0.28
000.02625   -0.95   33.50    0.34    0.00   -0.14    0.18    4.59   12.42    3.00    0.87    0.03   -0.10
000.02650   -0.97   33.50    0.40   -0.00   -0.13    0.17    4.43   13.17    3.00    0.91   -0.01    0.08
000.02675   -0.95   33.50    0.44   -0.02   -0.11    0.17    4.26   15.00    1.50    0.96   -0.06    0.26
000.027     -0.88   33.50    0.47   -0.05   -0.10    0.18    4.09   15.00    1.50    1.00   -0.09    0.45
000.02725   -0.77   33.50    0.46   -0.08   -0.08    0.19    3.92   14.67    1.50    1.04   -0.09    0.62
000.02750   -0.65   33.50    0.45   -0.11   -0.06    0.18    3.77   14.00    1.50    1.07   -0.08    0.79
000.02775   -0.53   33.50    0.42   -0.13   -0.04    0.18    3.62   13.17    1.50    1.11   -0.04    0.93
000.028     -0.48   33.50    0.37   -0.13   -0.02    0.19    3.49   12.00    1.50    1.14    0.01    1.05
000.02825   -0.51   33.50    0.31   -0.10    0.00    0.19    3.37   11.00    1.50    1.17    0.06    1.13
000.02850   -0.64   33.50    0.26   -0.07    0.01    0.18    3.27    9.67    1.50    1.19    0.11    1.19
000.02875   -0.81   33.50    0.21   -0.00    0.03    0.18    3.18    8.17    1.50    1.22    0.12    1.21
000.029     -0.96   33.50    0.17    0.08    0.05    0.19    3.10    6.50    1.50    1.24    0.11    1.22
000.02925   -1.08   33.50    0.14    0.17    0.08    0.20    3.04    5.00    1.50    1.26    0.06    1.20
000.02950   -1.16   33.50    0.14    0.28    0.10    0.19    2.99    4.27    9.00    1.27   -0.01    1.19
000.02975   -1.21   33.50    0.14    0.40    0.12    0.19    2.96    4.22   10.50    1.27   -0.09    1.18
000.030     -1.24   33.50    0.15    0.53    0.15    0.20    2.94    4.27   10.50    1.28   -0.16    1.17
000.03025   -1.26   33.50    0.17    0.66    0.18    0.20    2.95    4.48   12.00    1.29   -0.20    1.17
000.03050   -1.31   33.50    0.19    0.80    0.20    0.19    2.98    4.60   12.00    1.28   -0.21    1.19
000.03075   -1.41   33.50    0.20    0.93    0.22    0.19    3.04    4.83    3.00    1.28   -0.17    1.20
000.031     -1.53   33.50    0.21    1.05    0.25    0.20    3.12    6.00    3.00    1.27   -0.09    1.20
000.03125   -1.67   33.50    0.21    1.15    0.28    0.20    3.21    7.00    3.00    1.26    0.04    1.19
000.03150   -1.83   33.50    0.23    1.22    0.30    0.20    3.32    7.75    3.00    1.24    0.20    1.17
000.03175   -1.95   33.50    0.24    1.26    0.33    0.20    3.44    8.25    3.00    1.22    0.37    1.13
000.032     -1.96   33.50    0.27    1.27    0.36    0.21    3.56    8.50    3.00    1.20    0.55    1.08
000.03225   -1.85   33.50    0.30    1.24    0.38    0.21    3.68    8.50    3.00    1.18    0.71    1.01
000.03250   -1.65   33.50    0.37    1.19    0.40    0.20    3.79    9.33    1.50    1.15    0.86    0.96
000.03275   -1.38   33.50    0.44    1.11    0.43    0.20    3.90    8.67    1.50    1.11    0.97    0.90
000.033     -1.10   33.50    0.54    1.01    0.46    0.21    3.99    7.67    1.50    1.08    1.05    0.84
000.03325   -0.86   33.50    0.63    0.90    0.48    0.21    4.07    6.50    1.50    1.04    1.07    0.77
000.03350   -0.71   33.50    0.73    0.77    0.50    0.21    4.13    5.00    1.50    1.00    1.04    0.67
000.03375   -0.62   33.50    0.81    0.64    0.52    0.21    4.18    4.58    6.00    0.95    0.92    0.53
000.034     -0.55   33.50    0.87    0.50    0.55    0.22    4.21    4.33    7.50    0.91    0.70    0.31
000.03425   -0.44   33.50    0.88    0.34    0.58    0.22    4.22    4.14    7.50    0.86    0.39    0.01
000.03450   -0.30   33.50    0.87    0.19    0.59    0.21    4.21    4.04    9.00    0.81   -0.02   -0.36
000.03475   -0.13   33.50    0.82    0.03    0.61    0.21    4.19    4.00    9.00    0.75   -0.51   -0.82
000.035      0.06   33.50    0.72   -0.12    0.64    0.22    4.16    3.87    9.00    0.70   -1.05   -1.33
000.03525    0.20   33.50    0.58   -0.26    0.66    0.22    4.13    3.64   10.50    0.64   -1.59   -1.86
000.03550    0.26   33.50    0.41   -0.39    0.67    0.21    4.09    3.56   10.50    0.58   -2.09   -2.36
000.03575    0.24   33.50    0.22   -0.50    0.69    0.21    4.06    3.40   10.50    0.51   -2.49   -2.77
000.036      0.15   33.50    0.02   -0.59    0.71    0.22    4.03    3.41   12.00    0.45   -2.75   -3.06
000.03625    0.04   33.50   -0.19   -0.65    0.72    0.23    4.01    3.41   12.00    0.39   -2.84   -3.19
000.03650   -0.08   33.50   -0.39   -0.70    0.73    0.22    3.99    3.48   13.50    0.32   -2.77   -3.15
000.03675   -0.20   33.50   -0.56   -0.74    0.74    0.22    3.98    3.56   13.50    0.26   -2.54   -2.95
000.037     -0.29   33.50   -0.71   -0.78    0.76    0.23    3.96    3.56   13.50    0.19   -2.18   -2.60
000.03725   -0.37   33.50   -0.82   -0.80    0.77    0.23    3.95    3.44   13.50    0.13   -1.74   -2.15
000.03750   -0.46   33.50   -0.89   -0.83    0.77    0.22    3.94    3.19   13.50    0.07   -1.28   -1.65
000.03775   -0.53   33.50   -0.90   -0.85    0.78    0.22    3.93    2.85   13.50    0.00   -0.82   -1.13
000.038     -0.57   33.50   -0.87   -0.85    0.80    0.23    3.92    2.44   13.50   -0.06   -0.41   -0.65
000.03825   -0.57   33.50   -0.80   -0.84    0.80    0.23    3.91    1.93   13.50   -0.12   -0.05   -0.24
000.03850   -0.53   33.50   -0.70   -0.82    0.80    0.22    3.91    1.37   15.00   -0.18    0.24    0.09
000.03875   -0.43   33.50   -0.58   -0.77    0.80    0.22    3.91    1.14    7.50   -0.24    0.47    0.33
000.039     -0.32   33.50   -0.47   -0.70    0.81    0.23    3.92    0.95    7.50   -0.31    0.66    0.50
000.03925   -0.22   33.50   -0.38   -0.62    0.81    0.24    3.92    0.87   10.50   -0.36    0.82    0.61
000.03950   -0.19   33.50   -0.32   -0.55    0.80    0.23    3.93    1.33   13.50   -0.41    0.97    0.68
000.03975   -0.21   33.50   -0.31   -0.48    0.80    0.23    3.93    1.93   13.50   -0.47    1.11    0.73
000.040     -0.25   33.50   -0.32   -0.43    0.81    0.24    3.93    2.48   13.50   -0.53    1.23    0.77
000.04025   -0.33   33.50   -0.37   -0.40    0.81    0.24    3.92    2.96   13.50   -0.57    1.32    0.80
000.04050   -0.41   33.50   -0.44   -0.40    0.80    0.23    3.91    3.37   13.50   -0.61    1.38    0.84
000.04075   -0.45   33.50   -0.50   -0.43    0.79    0.23    3.89    3.67   13.50   -0.65    1.40    0.87
000.041     -0.48   33.50   -0.55   -0.48    0.79    0.24    3.87    3.89   13.50   -0.70    1.35    0.87
000.04125   -0.50   33.50   -0.56   -0.53    0.78    0.24    3.85    4.00   13.50   -0.74    1.24    0.84
000.04150   -0.50   33.50   -0.53   -0.58    0.76    0.23    3.84    4.07   13.50   -0.76    1.08    0.77
000.04175   -0.46   33.50   -0.46   -0.62    0.75    0.23    3.84    4.11   13.50   -0.79    0.88    0.65
000.042     -0.41   33.50   -0.35   -0.61    0.75    0.24    3.84    4.13   15.00   -0.83    0.66    0.48
000.04225   -0.37   33.50   -0.23   -0.57    0.74    0.24    3.86    4.42   16.50   -0.85    0.43    0.27
000.04250   -0.35   33.50   -0.11   -0.49    0.72    0.23    3.89    4.67   16.50   -0.86    0.22    0.05
000.04275   -0.36   33.50   -0.01   -0.36    0.70    0.23    3.92    4.85   16.50   -0.87    0.05   -0.19
000.043     -0.42   33.50    0.05   -0.21    0.69    0.24    3.95    5.03   16.50   -0.89   -0.09   -0.42
000.04325   -0.49   33.50    0.08   -0.03    0.68    0.24    3.98    5.12   16.50   -0.89   -0.16   -0.61
000.04350   -0.60   33.50    0.08    0.14    0.65    0.24    4.01    5.15   16.50   -0.88   -0.19   -0.76
000.04375   -0.73   33.50    0.05    0.31    0.63    0.24    4.02    5.09   16.50   -0.88   -0.17   -0.86
000.044     -0.88   33.50    0.00    0.44    0.62    0.25    4.02    5.17   15.00   -0.88   -0.12   -0.89
000.04425   -1.02   33.50   -0.04    0.54    0.60    0.25    4.01    5.20   15.00   -0.86   -0.03   -0.86
000.04450   -1.18   33.50   -0.07    0.60    0.57    0.24    3.99    5.30   13.50   -0.83    0.07   -0.78
000.04475   -1.33   33.50   -0.07    0.60    0.55    0.24    3.95    5.44   13.50   -0.81    0.17   -0.66
000.045     -1.39   33.50   -0.05    0.56    0.54    0.25    3.90    5.56   13.50   -0.80    0.27   -0.51
000.04525   -1.38   33.50    0.00    0.49    0.52    0.25    3.84    5.63   12.00   -0.76    0.35   -0.33
000.04550   -1.33   33.50    0.06    0.41    0.49    0.24    3.77    5.92    3.00   -0.71    0.42   -0.16
000.04575   -1.22   33.50    0.14    0.33    0.47    0.24    3.69    6.25    3.00   -0.67    0.46    0.01
000.046     -1.08   33.50    0.23    0.26    0.45    0.25    3.60    6.50    3.00   -0.64    0.48    0.17
000.04625   -0.95   33.50    0.31    0.22    0.43    0.25    3.51    6.67    3.00   -0.59    0.49    0.32
000.04650   -0.86   33.53    0.39    0.22    0.40    0.24    3.41    6.50    3.00   -0.53    0.50    0.45
000.04675   -0.79   33.57    0.45    0.25    0.38    0.24    3.32    6.17    3.00   -0.48    0.50    0.57
000.047     -0.78   33.60    0.49    0.31    0.36    0.25    3.24    6.50    1.50   -0.43    0.52    0.67
000.04725   -0.80   33.60    0.49    0.37    0.33    0.25    3.17    6.71    7.50   -0.36    0.55    0.75
000.04750   -0.85   33.60    0.48    0.42    0.30    0.24    3.12    7.05    7.50   -0.28    0.61    0.81
000.04775   -0.93   33.60    0.44    0.44    0.27    0.24    3.07    7.29    7.50   -0.21    0.68    0.86
000.048     -0.99   33.60    0.37    0.41    0.25    0.25    3.05    7.33    7.50   -0.15    0.76    0.90
000.04825   -1.01   33.60    0.27    0.34    0.23    0.25    3.04    7.29    7.50   -0.08    0.83    0.92
000.04850   -1.00   33.60    0.17    0.23    0.20    0.24    3.03    7.14    7.50    0.00    0.90    0.93
000.04875   -0.97   33.60    0.07    0.09    0.17    0.24    3.03    6.81    7.50    0.08    0.95    0.93
000.049     -0.94   33.60   -0.02   -0.06    0.15    0.25    3.02    6.33    7.50    0.16    0.96    0.92
000.04925   -0.91   33.60   -0.07   -0.19    0.12    0.25    3.01    5.81    7.50    0.24    0.93    0.90
000.04950   -0.90   33.60   -0.09   -0.29    0.09    0.24    2.98    5.16    6.00    0.33    0.86    0.88
000.04975   -0.89   33.60   -0.07   -0.34    0.06    0.24    2.93    4.67    3.00    0.41    0.75    0.85
000.050     -0.90   33.60    0.00   -0.33    0.04    0.25    2.87    4.83    3.00    0.50    0.60    0.81
000.05025   -0.88   33.60    0.10   -0.25    0.02    0.25    2.79    4.92    3.00    0.59    0.42    0.75
000.05050   -0.86   33.60    0.22   -0.14    0.00    0.24    2.70    4.83    3.00    0.68    0.23    0.69
000.05075   -0.86   33.60    0.33    0.01   -0.03    0.24    2.61    4.58    3.00    0.77    0.02    0.59
000.051     -0.90   33.60    0.41    0.17   -0.05    0.25    2.53    4.44   13.50    0.86   -0.19    0.47
000.05125   -0.97   33.60    0.44    0.30   -0.08    0.25    2.45    4.37   13.50    0.95   -0.41    0.32
000.05150   -1.08   33.60    0.42    0.42   -0.11    0.24    2.40    4.22   13.50    1.03   -0.63    0.16
000.05175   -1.25   33.60    0.36    0.48   -0.13    0.24    2.35    4.00   13.50    1.12   -0.85   -0.03
000.052     -1.43   33.60    0.25    0.50   -0.16    0.25    2.34    3.70   13.50    1.20   -1.06   -0.23
000.05225   -1.57   33.60    0.13    0.47   -0.18    0.25    2.34    3.37   13.50    1.29   -1.26   -0.44
000.05250   -1.67   33.60    0.01    0.42   -0.21    0.24    2.37    2.93   13.50    1.37   -1.44   -0.64
000.05275   -1.74   33.60   -0.09    0.35   -0.23    0.24    2.42    2.75    3.00    1.44   -1.59   -0.82
000.053     -1.77   33.60   -0.16    0.27   -0.26    0.25    2.49    3.50    3.00    1.52   -1.70   -0.97
000.05325   -1.75   33.60   -0.19    0.20   -0.29    0.25    2.56    4.00    3.00    1.60   -1.76   -1.08
000.05350   -1.74   33.60   -0.20    0.15   -0.31    0.24    2.65    4.25    3.00    1.67   -1.78   -1.17
000.05375   -1.72   33.60   -0.18    0.12   -0.34    0.24    2.74    4.25    3.00    1.73   -1.73   -1.21
000.054     -1.72   33.60   -0.14    0.11   -0.36    0.25    2.82    4.08    3.00    1.80   -1.64   -1.21
